nickname,roi,mdd,sharpRatio,winRate
Tadawalai,1.48523845,20.457182,0.12536965,80.0
MMone,1.46675917,4.8149674,0.86934401,90.0
geomen,1.450504,4.1010175,,50.0
alfa1590,1.44309,0.55433391,,0.0
avo-trader,1.425274,0.0,,66.6667
CryptoCrewDXB,1.421993,1.8014842,,50.0
Dan-Pro,1.41567471,2.0430638,2.23158257,0.0
Pejuangcuan_Id,1.415607,2.2037067,,61.9444
盛颖投资,1.41537252,6.8622807,2.71458041,50.0
T-Rule-Pro,1.413897,0.9859791,,67.8571
资金管理,1.396376,0.41492042,,71.4286
AlfaCharley,1.390201,0.0,,100.0
多狗,1.359999,37.188495,,57.1429
联盟,1.35596,14.055042,,62.5
A_Blessed_Jew,1.35408,0.0,,100.0
稳健的楼梯,1.345713,0.20583184,,30.0
老庄不是庄,1.335917,0.0,,33.3333
十年人间,1.309903,0.0,,100.0
芝麻开门88,1.303586,0.10047091,,78.9474
PASMATRI,1.29888,0.0,,93.2432
CHULTOOx4,1.291564,0.09448712,,70.0
FollowForWin,1.27933413,40.643662,2.63565381,83.3333
WhaleW,1.269725,0.0,,75.0
Liteswan,1.268366,0.0,,75.0
盗梦空间,1.25791189,24.781101,0.81501514,77.7778
Crypto-Princess8383,1.224618,0.0,,80.0
老实猪,1.209842,0.0,,100.0
BlackDiablos,1.201338,0.45094339,,71.4286
crypto-AI-trading,1.198391,15.5267,,62.3762
一修Pele,1.191957,1.1373917,,0.0
GKita,1.190123,1.1458183,,33.3333
Kirinluck,1.185793,0.0,,100.0
灵动策略,1.184127,0.0,,88.2353
TBob,1.17068765,20.398449,0.83684604,39.0
Digital--trader,1.16851139,0.01589913,4.06120138,85.7143
Adelaire,1.159639,0.04986504,,100.0
Traderforxxc,1.148751,67.437774,,32.2835
CrushMachine,1.14185117,9.0123409,1.75024548,75.0
BI123精选信号,1.129295,13.330239,,54.7619
CrabTrading,1.121923,32.029529,,91.8455
myro4ka13,1.117468,0.0,,100.0
__Born_To_Win__,1.1169,7.1208028,,62.5
WRC_Crypto,1.092022,0.7381969,,34.4828
InvestKazStart,1.090593,1.0264144,,57.1429
Vinorito,1.085058,0.01441746,,60.0
CoinAiGpt,1.080647,0.26799924,,90.6977
CalculatedGamble,1.074209,0.2960543,,100.0
Azuuuuu,1.068845,0.0,,100.0
太阳之光,1.068769,0.0,,83.3333
TOP_Ukrainian_Trader,1.0686545,2.3936711,-0.45484754,44.4444
小飞猫,1.060337,10.661864,,55.5556
TiagoFX,1.058819,0.65655324,,98.8166
擎宇商行,1.050448,0.0,,0.0
FishingCrypto,1.04399158,68.989201,0.94097827,96.7742
FADinvest,1.03864164,17.696092,2.56967197,65.3846
冰糖橙的财富森林,1.031725,0.3160892,,50.0
顺者为王,0.988563,0.0,,100.0
合约老哥,0.9804,0.20248991,,0.0
Geolitai,0.97159,0.0,,100.0
Kings33,0.964888,0.02800093,,96.7742
Voltungen,0.95305248,43.790879,2.18313147,95.0178
FlashCrashLowRiskBot,0.948299,0.0,,65.7143
HeroldFinnch,0.931467,1.2787594,,42.8571
稳健经营,0.91966721,0.33392712,0.57207081,100.0
LuckyStrategy,0.892773,0.01091139,,86.8421
MaggsMoore,0.891686,6.5892468,,86.3636
mastertrading3x,0.88743,0.35985635,,85.7143
爆发力,0.885667,23.935149,,77.9279
持续盈利稳中求进,0.87948357,27.303267,3.84217684,90.0
KissMyBTC,0.865974,0.04318323,,20.0
LeeJaeWon,0.86488013,12.391,-1.05265591,0.0
White-Curious-Zebra,0.86428848,4.9403404,2.39573474,37.931
白手起家的小白,0.856984,0.0,,100.0
CHULTOOx2,0.847605,0.03713632,,73.3333
笨笨小孩,0.8110614,0.0,-1.3492579,100.0
RaBbIt-Foot,0.790279,0.02154902,,94.9495
DokDo_Bot,0.786902,10.756624,,80.6818
benny3378,0.783993,0.0,,20.0
MaxiDorotea,0.78267,0.0,,100.0
低杠杆交易员,0.781835,21.865255,,75.0
Tanveer117,0.781785,0.0634999,,100.0
Matter-of-time,0.77424888,0.0,3.30246286,100.0
龙年大吉大利,0.7735088,6.5382854,1.26916402,0.0
淘淦渔,0.751726,4.863376,,42.8571
CorvusTradingPr0,0.747306,0.0,,0.0
盈利1000万,0.74131445,35.247405,2.91761749,0.0
Mr_Calm,0.732566,0.0,,0.0
御龙一,0.729263,0.0,,60.0
Michael_W66,0.725876,0.272943,,50.0
VEGA_SIGNAL_BOT,0.722654,0.08818929,,88.0
废材,0.694211,1.092e-05,,33.3333
Realbigkilla,0.68456324,9.6534644,1.26466539,55.5556
超限交易猿,0.67370378,41.183373,2.82910309,0.0
GoldGold28,0.66889142,36.061809,2.6192427,0.0
GoldGoldLion,0.66253425,36.724799,2.42858174,0.0
Vanolex,0.658604,0.0,,33.3333
kaizen41,0.649041,0.0,,50.0
LaskerCrypto,0.646672,5.9463383,,75.0
细水长牛,0.641944,2.3283334,,16.6667
骑牛士88,0.635525,0.0,,50.0
DAYANJI,0.628719,7.6996139,,71.1538
Slowly_up,0.621503,0.33145981,,66.6667
异世界贸易商团,0.620434,0.4714519,,0.0
Savings_account,0.591314,0.03060063,,50.0
goldsmithji,0.56134742,38.60998,1.5504869,0.0
人生向前冲,0.540723,0.0,,100.0
xiaoheige,0.518236,0.00407075,,95.0
madeinmna,0.504079,0.0,,100.0
CopyTradeMachine,0.50224358,0.25515589,3.53516339,100.0
日富一日啊啊,0.49064608,28.378535,2.64428858,0.0
Hunga2k69,0.484652,0.38498834,,28.5714
SeanLi95,0.467695,15.680788,,50.0
消告大師,0.45885138,4.2447983,0.65673454,58.3333
Anonymous-User-e3a1e,0.453519,0.0,,100.0
MorningStarBLS,0.45339,1.3868497,,61.9048
vhsec,0.440439,3.0860133,,100.0
TanJilo嘆吉,0.440179,0.0,,50.0
RATRADER_BigBull,0.439512,0.0,,100.0
Algo_Hedge,0.43935035,21.539968,3.25118298,40.0
Degen_Traders,0.438582,0.0,,75.0
车手XP,0.434629,16.28799,,92.8571
waterbb,0.41681518,30.299388,0.04559874,60.0
Sunainaroop,0.408362,20.258021,,50.0
Dzejcek,0.400711,0.0,,100.0
系统流,0.399899,0.0,,0.0
SERCHITRADING,0.384706,0.0,,100.0
Tortoise-,0.319893,0.0,,71.4286
T博士,0.31760782,10.033519,1.38404361,75.0
Protrader-Roy,0.296076,4.0647353,,50.0
konrir,0.295109,0.0,,0.0
KUOJUNJIE,0.284634,0.0,,66.6667
MomentumToTheMoon,0.271924,0.19252013,,20.0
韭菜花99,0.271754,0.0,,100.0
Take_a_deep_breath,0.25927115,0.0,-1.28742743,100.0
KOR_Sinoo,0.253793,0.0,,100.0
CHIN_CHIN_Trend,0.252029,0.87753297,,50.0
Jaychou520,0.249385,0.0,,100.0
太阳部落,0.233226,0.14765737,,100.0
DhammikaKG,0.2326,3.1453062,,78.5714
Bitter_BTC,0.231892,0.20649389,,100.0
EasywinTrades,0.221322,0.0,,100.0
AlexFTW1,0.215386,0.2137872,,71.4286
BingXue,0.211262,0.0,,0.0
Em_ho-CZ,0.206673,0.0,,100.0
yiyijoejoe,0.206166,0.39177916,,0.0
MrFuk,0.198951,0.0,,62.5
TIGER_TRADES,0.193408,3.5617855,,84.6154
Nashu05,0.191756,0.10968096,,100.0
手勿放火盆,0.185063,0.0,,100.0
Cyborg_no1,0.184692,0.0,,33.3333
7Easy_money,0.180101,2.4816877,,62.5
darkloveXD,0.176508,0.0,,100.0
币安小优,0.168416,0.0,,100.0
AlgoCrypto,0.16462149,10.295397,,87.3418
mar55audit,0.16024284,0.0,4.04765703,100.0
正权,0.144155,0.0,,100.0
琪迹168,0.135043,0.0,,25.0
DanaTradingBot,0.132442,0.0,,0.0
MAJ_Trade,0.1295,5.272115,,76.5957
MGilani1,0.11554,0.0,,37.5
bitecoin,0.108544,0.13782497,,0.0
OpelHydra,0.096926,0.0,,94.4444
json97,0.096631,0.0,,50.0
Mr0BadBites89,0.084749,0.0,,50.0
Drbitcoinve,0.078292,0.0,,100.0
何以止忧只有暴富,0.07580192,51.897211,3.12668874,81.25
GilbertusAlbans,0.064669,0.0,,100.0
啊皮带飞,0.061998,0.0,,75.0
SmallWhales0,0.059507,0.0,,100.0
传奇量化,0.05845,0.0308045,,50.0
Dusukrisk,0.050261,0.23177479,,87.5
量化金城武,0.02621057,0.04390646,4.27178361,87.5
MasterGenesis,0.0218,0.02589265,,68.5714
ekta_dudhat,0.01526,0.0,,100.0
Slow-SentiTrader,0.01173615,12.623218,2.5260932,36.4865
CezarMihai,0.011437,0.31571586,,53.8462
QuickBaby,0.00973,0.0,,100.0
发疯,0.009128,0.0,,37.5
CryptoMaster-007,0.005205,0.0,,100.0
El_Sensei_Trading,0.00444256,0.11569766,-0.26848928,66.6667
自明之1,0.00418,0.0,,100.0
Int-trader,0.001669,0.0,,50.0
Rex061800,0.00018,0.0,,100.0
厂长这10年,0.0,0.0,1.98392335,0.0
Mundoceleste,0.0,0.0,-0.41386857,0.0
aabb666888,0.0,0.0,,0.0
万福金安1178,0.0,0.0,,0.0
奔跑在努力,0.0,0.0,-2.1055773,0.0
HedgeFoundation,0.0,0.0,-1.91616912,0.0
Anonymous-User-678c6,0.0,0.0,,0.0
幣coin_莊,0.0,0.0,-2.7586204,0.0
Peterman001,0.0,0.0,-4.26681605,0.0
Gravities,0.0,0.0,,0.0
Kripto-Capris,0.0,0.0,1.31787532,0.0
coinhippo1,0.0,0.0,,0.0
Anonymous-樱井,0.0,0.0,,0.0
币圈张麻子,0.0,0.0,,0.0
HDGtrading,0.0,0.0,-4.09406364,0.0
BuyNHODL,0.0,0.0,3.45266711,0.0
X1000real,0.0,0.0,,0.0
稳健老哥,0.0,0.0,,0.0
StepToTheMillion,0.0,0.0,,0.0
美式不加糖,0.0,0.0,,0.0
AlphaPlayerOne,0.0,0.0,,0.0
马修班迪德,0.0,0.0,,0.0
ONLYCANDLE,0.0,0.0,,0.0
比特币热爱,0.0,0.0,,0.0
BuyBitcoinLeb,0.0,0.0,,0.0
xjuancho,0.0,0.0,,0.0
CKenz,0.0,0.0,-3.97800751,0.0
几度轮回,0.0,0.0,2.36155995,0.0
jpz888,0.0,0.0,,0.0
ZDT_Capital,0.0,0.0,,0.0
抓住这波牛市,0.0,0.0,,0.0
樂狗,0.0,0.0,,0.0
PyTED,0.0,0.0,,0.0
PureAlpha,0.0,0.0,2.05067424,0.0
币coin珍品白酒,0.0,0.0,-0.00351906,0.0
大白白白,0.0,0.0,-4.59820213,0.0
Winbigorlosebig,0.0,0.0,3.37731402,0.0
羊腸小徑,0.0,0.0,,0.0
看线不看市场,0.0,0.0,,0.0
只做多低倍,0.0,0.0,,0.0
金雅莉,0.0,0.0,,0.0
神不神,0.0,0.0,,0.0
MarketMaverick,0.0,0.0,,0.0
Only-Trader,0.0,0.0,,0.0
RICK帶你飛,0.0,0.0,,0.0
DSYBS,0.0,0.0,,0.0
Bac-Ninh-VIET-NAM,0.0,0.0,3.57804868,0.0
counterpoise,0.0,0.0,,0.0
荣阁Trader,0.0,0.0,4.15579146,0.0
doctor-coins,0.0,0.0,,0.0
sunny-HB,0.0,0.0,,0.0
R_u_in,0.0,0.0,-0.66166392,0.0
Anonymous-User-1a1ec,0.0,0.0,,0.0
JJJAvatar,0.0,0.0,0.49576145,0.0
Crypto-Sensay,0.0,0.0,,0.0
halilzeylan,0.0,0.0,-4.54989611,0.0
DogukanLive_,0.0,0.0,,0.0
1000x10x10x10,0.0,0.0,-4.10006956,0.0
j2w,0.0,0.0,,0.0
joe-101,0.0,0.0,-1.60453992,0.0
灰色Adrian,0.0,0.0,,0.0
何同学BTC,0.0,0.0,,0.0
ArkInsight,0.0,0.0,-8.48561603,0.0
BingSu-T,0.0,0.0,,0.0
TahirElkoca,0.0,0.0,1.65661127,0.0
ProfitsTrading,0.0,0.0,,0.0
shlomKE,0.0,0.0,-4.01742597,0.0
Convalexa,0.0,0.0,,0.0
jiayoua,0.0,0.0,-0.40962697,0.0
mendiond,0.0,0.0,,0.0
VenusQiang,0.0,0.0,,0.0
firetripod,0.0,0.0,-1.97832165,0.0
leifeng,0.0,0.0,1.72828916,0.0
AstrayTempest,0.0,0.0,,0.0
Restricted-Area-AFK,0.0,0.0,,0.0
Anonymous-User-1b7b6,0.0,0.0,,0.0
DevGraj,0.0,0.0,0.61857896,100.0
交易员荣耀王者,0.0,0.0,,0.0
作手宏哥,0.0,0.0,,0.0
1KriptoKral,0.0,0.0,1.3874023,0.0
Financial_District,0.0,0.0,-2.41897467,0.0
热点追踪者,0.0,0.0,,0.0
For_the_2019,0.0,0.0,,0.0
james2rich,0.0,0.0,-1.87256363,0.0
duanmu,0.0,0.0,,0.0
Anonymous-User-d1c59,0.0,0.0,,0.0
FamilyBomer,0.0,0.0,,0.0
Keyfine_bak,0.0,0.0,,0.0
gozdem,0.0,0.0,,0.0
Traider_Alex,0.0,0.0,,0.0
TheSkeffs,0.0,0.0,,0.0
死多聪,0.0,0.0,,0.0
t神720,0.0,0.0,,0.0
Crypto大手子,0.0,0.0,-1.55234023,0.0
fannybeave1,0.0,0.0,,0.0
浪随风起,0.0,0.0,,0.0
ContractKing,0.0,0.0,,0.0
GoldenJupiter,0.0,0.0,,0.0
RiskSizin,0.0,0.0,,0.0
P4_Theory,0.0,0.0,-1.15850258,0.0
Agcabayk_TR,0.0,0.0,,0.0
币圈疯果子,0.0,0.0,,0.0
superjokerss,0.0,0.0,-1.09724715,0.0
亏了好痛啊,0.0,0.0,,0.0
币指多量化工具_Ai自动炒币,0.0,0.0,4.30538284,0.0
December-,0.0,0.0,-2.13158698,0.0
趋势猎手,0.0,0.0,,0.0
Sumandoverdes,0.0,0.0,1.03869937,0.0
Minh-Khue-Angels,0.0,0.0,,0.0
SafeGains_Navigator,0.0,0.0,,0.0
drifter_logic,0.0,0.0,,0.0
USDT_Downloader,0.0,0.0,-0.77745413,0.0
Anonymous-User-ad1f7,0.0,0.0,,0.0
狙击手铭哥,0.0,0.0,,0.0
scenet,0.0,0.0,-2.04873811,100.0
像素点-趋势跟踪,0.0,0.0,,0.0
林涛16888,0.0,0.0,,0.0
DearGodd,0.0,0.0,-4.05768594,0.0
DYOR龙哥,0.0,0.0,,0.0
Nawaf4Futures,0.0,0.0,,0.0
TraderVietNam24h,0.0,0.0,,0.0
MrHow,0.0,0.0,,0.0
Emrah_Guven,0.0,0.0,-3.20609562,0.0
SmartTradeBots,0.0,0.0,,0.0
Anonymous-User-66223,0.0,0.0,,0.0
Spritelemon36,0.0,0.0,-4.92276411,0.0
CapitalBrrr,0.0,0.0,2.14339548,0.0
七木生,0.0,0.0,-2.53197162,0.0
Shoganai28,0.0,0.0,,0.0
Anonymous-User-ba040,0.0,0.0,,0.0
Cossack24,0.0,0.0,,0.0
Anonymous-User-1ad4f,0.0,0.0,,0.0
EarnMoneyfunding,0.0,0.0,,0.0
Anonymous-User-e915a,0.0,0.0,,0.0
DailyWickHunter,0.0,0.0,,0.0
Anonymous-User-e5e60,0.0,0.0,-1.6840881,0.0
空条韭太郎,0.0,0.0,,0.0
UpMath,0.0,0.0,1.99183114,0.0
Jasmineteajasminetea,0.0,0.0,,0.0
灯下黑黑,0.0,0.0,,0.0
财富商行OTC神盾,0.0,0.0,-3.32574894,0.0
Latte_Eason,0.0,0.0,,0.0
Mansoor007,0.0,0.0,,0.0
Anonymous-User-6ebfe,0.0,0.0,,0.0
Cryptoholic1,0.0,0.0,,0.0
J哥屯币,0.0,0.0,,0.0
加密锅锅,0.0,0.0,-4.95469813,0.0
空头佬,0.0,0.0,,0.0
牛大饼,0.0,0.0,,0.0
weizixiao,0.0,0.0,,0.0
champion_algo,0.0,0.0,,0.0
Agyu345,0.0,0.0,,0.0
小虾侠,0.0,0.0,,0.0
小贾姐姐,0.0,0.0,-0.68727018,0.0
YoniTrader,0.0,0.0,0.51376753,0.0
Anonymous-User-4ebd3,0.0,0.0,,0.0
BESIDE_CUT_BOSS,0.0,0.0,-1.38924454,0.0
Anonymous-User-cc47e,0.0,0.0,,0.0
合适的人,0.0,0.0,,0.0
prysiazhnaa,0.0,0.0,,0.0
YaoCoco,0.0,0.0,-0.43164258,0.0
CallMeLeon,0.0,0.0,-2.6699809,0.0
GENSIPAW,0.0,0.0,,0.0
xmxj,0.0,0.0,,0.0
frank6850,0.0,0.0,,0.0
D_S_B,0.0,0.0,,0.0
tankitty,0.0,0.0,,0.0
FrFiTrade,0.0,0.0,,0.0
Kendali,0.0,0.0,-2.3168183,0.0
NLibot,0.0,0.0,,0.0
空军来袭,0.0,0.0,-1.35992071,0.0
CM_MaxReward,0.0,0.0,-0.51235396,0.0
Hugh修,0.0,0.0,,0.0
浅颜,0.0,0.0,,0.0
xxcoin,0.0,0.0,,0.0
vukanhadzic,0.0,0.0,-6.57566358,0.0
被動1號-無需補倉,0.0,0.0,,0.0
BreakSol,0.0,0.0,1.91969057,0.0
truth_trader360,0.0,0.0,,0.0
鹿队VX丨BNBVIP9,0.0,0.0,,0.0
孟威751,0.0,0.0,,0.0
做正确的交易并交易正确,0.0,0.0,,0.0
mngltrds,0.0,0.0,,0.0
龙卷风量化,0.0,0.0,,0.0
Margintest,0.0,0.0,1.63859729,0.0
spring-shengli,0.0,0.0,0.28112598,0.0
2024提姆,0.0,0.0,,0.0
超神,0.0,0.0,,0.0
GLX-99,0.0,0.0,,0.0
IlGuGong_K,0.0,0.0,-5.51289458,0.0
GregorAI,0.0,0.0,-1.87923016,0.0
0xzane,0.0,0.0,,0.0
DungHN_HD,0.0,0.0,,0.0
BG31A,0.0,0.0,-1.08728757,0.0
程序员被优化_币圈流浪,0.0,0.0,,0.0
MoonBot_OneLove,0.0,0.0,,0.0
001453,0.0,0.0,,0.0
Mix25的父亲,0.0,0.0,,0.0
12306,0.0,0.0,-3.22771833,0.0
BBimp,0.0,0.0,,0.0
交易胖虎,0.0,0.0,,0.0
l_Alchemist_l,0.0,0.0,-2.67518586,0.0
w_winnie,0.0,0.0,,0.0
RayFlame1206,0.0,0.0,,0.0
宁缺毋滥1,0.0,0.0,,0.0
Secrettrendfollower,0.0,0.0,-1.82755718,0.0
以太公主,0.0,0.0,-3.99913643,0.0
JustATraser,0.0,0.0,-4.52169819,0.0
TREEDEXCRYPTO,0.0,0.0,,0.0
D3,0.0,0.0,1.50324732,0.0
本因坊,0.0,0.0,-1.79633373,0.0
danwai,0.0,0.0,,0.0
Zakisoo12gghjjj,0.0,0.0,,0.0
Cryptoshubhrant,0.0,0.0,-1.71567723,0.0
TheAutoTrader,0.0,0.0,1.44800131,0.0
NoMoney_NoLove,0.0,0.0,2.26734317,0.0
赏金大猎人,0.0,0.0,-4.04069,0.0
Frozen大魔王,0.0,0.0,,0.0
jmx888,0.0,0.0,,0.0
abadyyat,0.0,0.0,-1.7991656,0.0
AvengerBULL33,0.0,0.0,,0.0
Socz3k,0.0,0.0,1.53096606,0.0
Crystal_liu,0.0,0.0,,0.0
pineappleofevolution,0.0,0.0,,0.0
LUCA-铁头多军,0.0,0.0,,0.0
QueenMonoke,0.0,0.0,-3.20417006,0.0
Cryptoflation,0.0,0.0,,0.0
STEP1000,0.0,0.0,-3.11245642,0.0
LOYARMO,0.0,0.0,,0.0
量化交易CryptoQuant,0.0,0.0,,0.0
Anwar_Huzoor1,0.0,0.0,,0.0
billionaire_Frank,0.0,0.0,-1.3284809,0.0
Oussama_is_money,0.0,0.0,-3.85978665,0.0
Tothemooonnnnnnn,0.0,0.0,,0.0
心爱的小摩托,0.0,0.0,-0.72472923,0.0
TTrader007,0.0,0.0,4.24876118,100.0
Anonymous-User-94178,0.0,0.0,-3.18416219,0.0
虎虎生風老虎拳,0.0,0.0,,0.0
FourOfAlpha1,0.0,0.0,-1.43194739,0.0
纸上谈兵8V8,0.0,0.0,-4.93854063,0.0
SteadyPilot,0.0,0.0,3.04825008,0.0
ZK-Master,0.0,0.0,-3.44688355,0.0
anhSiDa2004,0.0,0.0,-1.82156861,0.0
财神爷168,0.0,0.0,,0.0
GoldUp,0.0,0.0,0.09932273,0.0
inazir,0.0,0.0,,0.0
weibo时光预言机i,0.0,0.0,,0.0
Anonymous-User-b40c4,0.0,0.0,,0.0
太极生两仪,0.0,0.0,,0.0
YourAverageJoe,0.0,0.0,,0.0
Bitcoin888888,0.0,0.0,2.40163234,0.0
Crypto刘,0.0,0.0,-0.21294236,0.0
罗伯特-基里曼,0.0,0.0,-2.48725565,0.0
冲冲冲啊打,0.0,0.0,,0.0
要起飞撸,0.0,0.0,-0.35822682,0.0
media-big-b,0.0,0.0,,0.0
NixingZhe,0.0,0.0,3.66789141,0.0
一起发,0.0,0.0,,0.0
V个猪脚饭,0.0,0.0,,0.0
Ctalks,0.0,0.0,2.28348105,0.0
Mark_MI,0.0,0.0,3.04329024,0.0
joemeemac04,0.0,0.0,-3.899168,0.0
范米索Misso,0.0,0.0,,0.0
Only2win,0.0,0.0,-3.77709962,0.0
RegnumAlper,0.0,0.0,0.67613461,0.0
百花缭乱,0.0,0.0,1.24758425,0.0
MuhammetBahattinAy,0.0,0.0,-4.87767904,0.0
CryptoTradingQueen,0.0,0.0,-1.06939209,0.0
Program-Trader-AK,0.0,0.0,-2.5053137,0.0
Anonymous-User-05b56,0.0,0.0,,0.0
JASON-Ecuador-H,0.0,0.0,-8.83647464,0.0
proswingtrader,0.0,0.0,,0.0
火箭量化交易,0.0,0.0,-4.2462852,0.0
AerialPredator,0.0,0.0,-2.30147018,0.0
优质稳健交易员,0.0,0.0,,0.0
savasemin,0.0,0.0,-2.87368902,0.0
UGAALTY,0.0,0.0,,0.0
5491,0.0,0.0,,0.0
Cryptomexa,0.0,0.0,0.07391448,0.0
Anonymous-User-a638a,0.0,0.0,,0.0
TraderRubi,0.0,0.0,,0.0
earnapension,0.0,0.0,,0.0
Bermigue,0.0,0.0,-2.42710915,0.0
Rami8484,0.0,0.0,3.39713044,0.0
洋小五,0.0,0.0,-2.48725565,0.0
Target50,0.0,0.0,-3.99968856,0.0
rkontoni,0.0,0.0,,0.0
Anonymous-User-533d8,0.0,0.0,-1.50089866,0.0
Far-Stone,0.0,0.0,,0.0
DDDHONGADEpatil,0.0,0.0,,0.0
azhali,0.0,0.0,,0.0
Icopyothers,0.0,0.0,,0.0
Xamvn_Capital,0.0,0.0,,0.0
SevenDegits,0.0,0.0,,0.0
CoinTrainer,0.0,0.0,,0.0
驰美slx十里香,0.0,0.0,,0.0
以太帝,0.0,0.0,,0.0
有空会看看,0.0,0.0,,0.0
8rinza,0.0,0.0,,0.0
LimitlessJoe,0.0,0.0,,0.0
berichcoin-again2024,0.0,0.0,,0.0
暴涨点888交易法,0.0,0.0,,0.0
2B-,0.0,0.0,,0.0
看空就让它归零,0.0,0.0,1.99960945,0.0
Beatrix1193,0.0,0.0,,0.0
dragodanny,0.0,0.0,,0.0
Liquid_King,0.0,0.0,-0.1797955,0.0
巴菲特他哥,0.0,0.0,-5.02406949,0.0
VIP_2024,0.0,0.0,-2.95021875,25.0
rodrigopalta,0.0,0.0,,0.0
ChaosMath,0.0,0.0,,0.0
BitARK22,0.0,0.0,,0.0
北冥有鱼俱乐部,0.0,0.0,0.31993961,0.0
大雨神带你赢,0.0,0.0,,0.0
Anonymous-User-28U16,0.0,0.0,,0.0
qwerty789001,0.0,0.0,,0.0
acoelb04,0.0,0.0,,0.0
AI_Crypto_Sniper,0.0,0.0,-0.77976047,0.0
TAM_TRAED,0.0,0.0,,0.0
一杯长岛下肚,0.0,0.0,-7.64344514,0.0
cryptovishvam,0.0,0.0,,0.0
TradeIgniter,0.0,0.0,,0.0
Legendary-Warriors,0.0,0.0,,0.0
匿名用户-6772b,0.0,0.0,,0.0
Onur_42,0.0,0.0,0.95857793,0.0
步步为营1319,0.0,0.0,,0.0
JulsZ,0.0,0.0,,0.0
Yolo-Trader_X1000BTC,0.0,100.0,-0.54408476,35.8491
老王,0.0,0.0,,0.0
Sanz123,0.0,0.0,-4.12231669,0.0
成功就是把一件事操練到極致,0.0,0.0,,0.0
dolgombae,0.0,0.0,,0.0
niming369,0.0,0.0,,0.0
KingAge,0.0,0.0,,0.0
期天資訊,0.0,0.0,,0.0
纳斯达克交易员kk,0.0,0.0,,0.0
梅林,0.0,0.0,,0.0
Anonymous-User-0097c,0.0,0.0,,0.0
可乐姐,0.0,0.0,,0.0
HongKong_Cow,0.0,0.0,,0.0
广东-小蚂蚁,0.0,0.0,-1.56249863,0.0
Anonymous-User-007cb,0.0,0.0,,0.0
IronBorn,0.0,0.0,-2.20003111,0.0
Unknown___7362,0.0,0.0,,0.0
Anonymous-User-5307b,0.0,0.0,,0.0
rokettube,0.0,0.0,,0.0
0xec,0.0,0.0,0.98887706,0.0
Lucky_Coin9,0.0,0.0,-4.63763609,0.0
Kingtridents,0.0,0.0,-4.05171814,0.0
x5peryear,0.0,0.0,,0.0
十年老手稳扎稳打,0.0,0.0,,0.0
IceB89,0.0,0.0,,0.0
Cruzible,0.0,0.0,-3.5119154,0.0
交易员老狗,0.0,0.0,,0.0
三号选手,0.0,0.0,-2.02694316,0.0
贝莱德资本,0.0,0.0,,0.0
Ai币赢大数据,0.0,0.0,1.52474285,0.0
Joshconner,0.0,0.0,,0.0
Richyrich9,0.0,0.0,,0.0
沐棈,0.0,0.0,,0.0
samuelalfonso,0.0,0.0,,0.0
TOMMYWZZ,-9.5e-05,0.0,,50.0
Zair_hasashi,-0.001239,0.0,,100.0
CrystalGal94,-0.00226,0.0,,100.0
炒币养家-Tom,-0.003042,0.003042,,0.0
GreekGodAndy,-0.006858,0.0,,100.0
容我暴富,-0.007992,0.00128309,,18.1818
chiendz3979,-0.00971,0.0,,0.0
Tvc_Group_CoinTeam,-0.010159,5.1397417,,73.3333
TradeHive1,-0.019223,0.0,,50.0
Anonymous-User-7d64a,-0.019674,0.01333291,,50.0
Be_Reach,-0.043262,0.0,,0.0
IntellyBot,-0.047815,0.7458624,,86.7403
Lead_Trader,-0.050547,0.0,,0.0
AlgoProfitBTC,-0.055152,0.0,,60.0
脚也聪明,-0.05859722,0.05859723,-2.45743356,100.0
KengNam,-0.062274,0.0,,100.0
x-07,-0.068402,1.8159582,,6.6667
Laike-Quant-bot-01,-0.112926,0.03852167,,72.7273
AltMomentumTrading,-0.113876,6.3297051,,25.0
Rajrocks1,-0.117331,0.62223637,,80.531
Canaslan2455,-0.132134,0.07630363,,0.0
Apollo8,-0.135168,9.813635,,66.6667
rongnho,-0.14270843,25.939984,3.62992849,87.9518
CTA_ChannelCMT,-0.14912909,12.161852,1.76512946,34.891
mikl275,-0.151013,0.13779724,,89.3617
逸安之家,-0.151502,0.151502,,0.0
白日梦不想家,-0.15438742,0.68919022,0.28133071,85.7143
DV-Alpha,-0.15895938,0.48463719,-2.26234755,57.7465
冰糖橙718,-0.161057,0.50025858,,66.6667
Autopia,-0.16203,0.0,,33.3333
LowVolQuant,-0.17260562,4.5589527,-0.78138529,98.4127
Bitcoin_defi,-0.183941,0.07752256,,62.5
Project52,-0.191695,0.28712222,,0.0
币圈油条量化基金,-0.19244909,14.330062,0.55236741,21.2121
Trustme,-0.19482024,0.61842179,3.68022512,100.0
Nuun73,-0.19631,0.34365092,,50.0
The68,-0.19934,0.0,,27.2727
Lamnguyenxnxx,-0.202457,6.211428,,39.3939
BTCMOONFOREVER,-0.204852,0.50218332,,33.3333
0xbitboy,-0.20830798,47.774383,0.77706715,33.3333
Tony清風,-0.214539,0.0,,0.0
一点三维,-0.21506338,25.48367,2.20673,77.7778
7Godlyball7,-0.216234,0.83147355,,75.0
toast-grandmaster,-0.228901,5.3852551,,20.0
DNAfinance,-0.239625,0.52963582,,64.2857
UniTS,-0.242618,13.676864,,89.2308
百分之一,-0.245627,0.0,,16.6667
AlKuDi,-0.251221,0.2932753,,41.1765
