nickname,roi,mdd,sharpRatio,winRate,tradingDays
NoMoreLiquidation,-38.92402036,64.736189,-0.41706165,84.466,66
AGarylinnn,-38.99862139,57.026521,-2.62861671,54.5455,30
FreddyChen,-39.156325,77.035746,,0.0,30
滚仓王子,-39.180701,63.653593,,66.6667,24
just-trade-it,-39.18487178,63.219844,1.20573039,81.9549,83
Tim1nguoi,-39.21092689,86.29805,4.28678491,77.1654,33
天选福星504,-39.467494,76.088825,,79.0698,20
Luxuryvillas,-39.49008,62.751462,,50.0,6
AlmogDeree,-39.52802695,42.737608,-0.68337066,18.0,102
炒饼养家222,-39.562174,64.974393,,33.3333,18
RichM0nkey,-39.64208566,58.198053,1.42028667,68.2353,120
LokeTalay,-39.796719,49.946938,,59.6154,22
Leanthil,-39.81466688,78.061199,0.17845543,92.2078,69
polareagle,-39.82442898,48.604379,0.88653797,37.5,54
Annafx1,-39.859494,52.795617,,66.6667,4
Meow0487,-39.911897,56.82718,,67.0588,18
Ninja_invest,-39.951491,100.0,,59.0909,17
BNB_HODL,-40.31826,71.588677,,80.0,14
Koshmakus,-40.354351,70.955558,,57.6923,26
crypto-vikings,-40.414732,67.343876,1.61105718,93.2149,98
BTCisGOLD,-40.525449,80.79232,,77.7778,6
Master-Hashan-93,-40.54333185,75.685874,2.63419725,93.9759,137
Rose_Premium_Signals,-40.78001657,46.035882,2.36255317,41.0256,163
九神,-40.89267,85.772891,,80.4878,25
Cryptofy01,-40.95704,49.601843,,90.0726,16
ImSlow,-40.98816732,61.469523,3.20414834,84.1727,150
Devidchr,-41.058967,62.13018,,93.3333,25
币安李大师,-41.13023598,62.609962,0.96147644,85.7143,82
EchoTrader,-41.229993,62.350054,,66.6667,14
佛法普渡交易员,-41.344494,82.763316,,33.3333,21
菜狗蹄子,-41.400866,77.201835,,66.6667,8
Tony_TraderNo1,-41.423044,57.408802,,68.5714,2
dreamhappens,-41.484179,0.0,,0.0,1
Muruga_,-41.50602937,80.30359,,60.0,29
SvichkoSlav,-41.64417119,76.8123,1.0404545,47.2222,74
SargonBTC,-41.669557,48.629954,,21.6216,22
AI智能量化研究院,-41.72898331,42.805389,-4.10452845,50.0,107
louislee111123,-41.7360237,55.365002,-0.26084893,35.2201,132
wing羽,-41.87630966,79.587642,0.03509017,46.4286,36
币coin的BANAMA,-42.18158516,50.291744,1.84931798,80.0,165
lillian888,-42.304949,58.845596,,73.913,21
Dangel7,-42.31742146,91.451484,-2.21465939,93.0931,58
YiCi,-42.365944,57.841757,,0.0,13
TryNewThing,-42.38515706,75.440852,0.32676678,90.0826,40
小鸡大作战,-42.807248,48.126819,,35.6164,9
POL1CA,-42.900535,60.602137,,59.0909,21
12252,-43.204804,81.737556,-0.15316807,84.375,106
EDIT_ONE,-43.33308667,78.290144,-0.02317412,61.9048,46
BlaYz,-43.37933724,68.125488,-0.37907919,0.0,143
CanerOzdemir27,-43.38548212,47.843073,-0.54040493,33.3333,110
牛快来啊,-43.414403,85.723057,,56.5217,26
光华村吴彦祖,-43.50121,13.778014,,10.0,1
Golddigger6969,-43.752743,49.607103,,20.0,6
Mr_Padrini,-44.04450001,51.484618,-9.68915374,55.665,61
数字游民,-44.142942,59.28588,,78.0822,21
FikratTrades,-44.26037529,69.593237,3.60906086,45.098,84
kimchi_premium,-44.29427229,72.68846,2.35889456,40.0,94
关关难过关关过,-44.357704,65.811089,,72.7273,18
IVE7,-44.503354,46.972854,,50.0,0
Bn返佣小刘莹,-44.57910173,71.712414,0.3491668,95.122,35
大乘,-44.621025,62.000398,,37.2881,16
NonFungibleTim,-44.623415,84.399633,,62.5,21
AppleJob,-44.625636,53.324533,,33.3333,5
RelativityFund,-44.758209,68.301112,,0.0,27
Ovchi_dao,-44.88885417,95.467248,2.73565228,68.0412,60
寻宝机器人,-44.89643,72.965988,,51.7241,21
Darius90,-44.902218,48.408124,,90.0,8
Cafeworld,-44.91358399,46.33711,-1.15911212,0.0,65
Totallyearn,-44.923044,52.254647,,80.0,14
发大财俱乐部,-45.01962236,60.508988,-2.1329656,25.0,171
MGong,-45.365111,90.368282,,51.7241,13
TheWatcherCrypto,-45.404093,79.802377,,90.7609,25
William-Gan,-45.53695839,53.794969,-1.11941278,49.375,111
交易员kairos,-45.638261,83.688017,,61.0738,23
信息差情报局,-45.74185296,80.549506,-0.41011417,50.0,217
盧老師帶你上天堂,-45.75827891,81.935417,1.13118051,92.3611,37
Kefo_Lovelyz,-45.82525905,63.215045,-0.45985995,5.8824,80
歡迎踏進八奇思考領域的第一步,-45.96001203,48.63351,-0.71284686,49.7238,79
执行者,-46.20807971,51.572253,-3.95657569,65.0,30
VortexMaster,-46.279566,83.181697,,71.4286,24
百倍10U战神,-46.3538444,64.049483,,88.8889,30
areyouin,-46.396402,90.530872,,99.2908,25
zxhy189,-46.40742802,69.337557,-0.2262645,57.1429,74
Hsagheer,-46.469537,44.737384,,92.7536,6
Follow-Me-And-Watch,-46.65839649,64.282307,-2.88595357,0.0,51
张张张tia正安02,-46.72155444,51.481092,-1.8385705,57.1429,107
Elvin_Rap,-46.72548267,48.616721,-2.80966805,86.3636,59
币圈鼬神,-46.726923,94.529388,,85.3933,28
一个爱爆仓的trader,-46.758835,56.065,,22.9167,16
NB55555,-46.83046146,47.105996,-7.148443,31.4815,32
GodSkyWin,-46.84280004,67.025111,2.91926615,97.0149,132
ShahidurRehman,-46.84781103,71.95834,-1.55464088,58.8235,119
南孚金霸王,-46.872068,52.689404,,46.7742,6
庄家的尾巴,-46.9198851,69.255266,-2.96403067,39.2857,60
ibrahimBTCrypto,-46.99819759,88.388007,1.83568353,74.0,158
Hussainaljabbar,-47.080037,57.608935,,81.7204,15
只有爆仓没有抗单9,-47.126438,35.487051,,0.0,3
做个俗人咯,-47.20712423,76.12346,-1.90520887,45.1327,36
Crypto_Nerd_Noor,-47.309396,25.303812,,71.4286,10
合约七八年,-47.34436998,75.935709,3.06312999,58.1699,57
GPT策略交易,-47.41041805,56.239803,-3.58555704,32.7731,110
VincentBer,-47.511381,0.0,,66.6667,0
RP-Singh,-47.536984,66.70815,,60.0,17
求道,-47.697121,82.386179,,86.3636,7
johnychen,-47.735403,55.410282,,33.3333,13
寧作我,-47.886517,43.222127,,0.0,0
__GOAL__,-48.052743,72.14579,,27.2727,12
天才交易员a,-48.07028205,87.789878,-1.36571231,0.0,161
小财神5296,-48.111768,71.094738,1.9496172,80.0,137
Leloc0Cx,-48.163313,0.0,,0.0,0
米克貓比特幣,-48.22108462,78.519889,0.96006995,45.8333,59
起风了rich,-48.273081,51.425467,,50.0,25
Tcrip,-48.322315,68.170145,,58.3333,7
RichKuzba,-48.39913164,88.053579,2.72605036,91.1111,47
CrazyBoS,-48.40877735,61.979939,0.16540009,86.9565,40
btc2Million,-48.49799087,61.814861,0.60076778,12.5,84
Lhy的黄老师,-48.51874989,66.281679,4.26124157,31.8841,100
LazyFinance,-48.567547,69.692295,,71.6981,13
院长一无本之木,-48.78565772,76.625155,1.44408888,80.597,124
Kattara,-48.80879356,87.559643,0.80564138,90.4762,53
MMProfessionalTrader,-48.862826,65.167685,,70.2703,28
BTCmastermind,-49.01057873,65.274273,-0.00282263,12.8205,216
joker6868,-49.013599,54.496729,,81.0256,9
2DaMooN2024,-49.192556,79.528164,,35.0515,21
Souschef,-49.59084274,69.100177,-0.65780543,36.3636,76
LastChance1,-49.61849271,55.081512,1.03666009,72.7273,36
xCrypto-Trading,-49.753281,72.207619,,90.0,11
Mix25的父亲,-49.759025,0.0,,0.0,0
3门,-49.791271,90.181375,,59.9206,22
Bloomberger,-49.9052559,68.252838,-1.3214778,57.8947,92
Something哥,-50.03573613,50.035736,-2.78384278,0.0,88
Armutcocuk,-50.49977016,59.419366,-2.53527903,44.4444,36
Noel_prof_trader,-50.63308322,54.338359,-4.33632684,34.8178,62
ThisIsTh3Way,-50.680524,81.967049,,56.7568,24
工匠机器人,-50.701081,53.567374,,37.5,9
theVON,-50.798367,50.975791,,57.1429,4
犹太教授,-50.813844,74.132963,,16.6667,3
币圈DQ,-50.823775,53.502942,,66.6667,3
reelswap,-50.931745,73.601751,,69.2308,15
原生态量化,-51.183175,53.48425,,49.0446,19
赚他2个亿,-51.25029032,57.992069,-4.31794916,0.0,42
收手吧_阿祖,-51.493837,95.466511,,93.3824,27
LibyaMax,-51.584151,51.526116,,91.3043,4
RichDragons,-51.74444697,71.940039,2.53619459,91.5663,115
Shkodnik_007,-51.835957,79.148376,,78.5714,21
GoldmeisterExclusive,-51.889715,64.116995,,38.0952,12
cardorpar,-51.938867,88.972411,,60.0,20
何同学BTC,-51.986931,51.986931,,0.0,0
goal-of-the-rat-race,-52.06615289,72.00261,-3.14028357,66.1538,38
无敌进,-52.21562,55.51433,,38.4615,14
勤于思,-52.3226496,88.169472,0.0932933,82.3529,36
LaMechanic,-52.35676979,58.913802,0.67188326,41.7582,50
K线宝宝,-52.467778,54.209399,,0.0,5
Dechingseven,-52.69266,65.870637,,31.25,21
比特嘉文,-52.852173,74.723541,,60.0,19
台北龍哥_TaipeiDragonBro,-52.903602,8.7576106,,84.8485,4
TraderDocc,-52.910877,55.099681,,60.0,5
Alex_johanson,-52.92778949,90.36304,2.2537999,52.7778,60
Power023,-52.99818305,55.592132,-3.41447698,40.0,43
五四六七低频低倍趋势交易只做BTC,-53.15600109,83.102097,1.47473904,0.0,69
CryptoSouSa,-53.16810659,61.929814,-1.78694401,41.6667,67
Toprak23,-53.22574,86.437918,,0.0,10
Trade_to_commission,-53.30997,71.876784,,49.0446,16
GGbond猪猪侠,-53.891325,53.891325,,50.0,3
鑫鑫韭菜,-54.060247,56.206501,,26.6667,7
高启强911,-54.188166,43.368173,,0.0,2
风雨理财,-54.611848,56.554396,,75.0,6
korntumkk,-54.623313,57.687533,,86.4865,12
Bagwell1,-54.68763954,81.189613,1.57911832,45.0,43
轩岗,-54.698358,62.80433,,0.0,2
suoluoshi,-54.701893,68.247788,,50.0,23
小葵花课堂,-55.031214,64.28561,,37.5,13
1000U开始吧,-55.240993,56.779912,,44.4444,4
树獭,-55.277846,77.024103,,50.0,15
Fingam_AI_TypeA,-55.30797951,58.328008,0.2193975,37.5,105
XiaoFuTrader,-55.33518888,55.335189,-0.22551108,0.0,75
5倍滚仓不死战神,-55.34215914,88.629768,3.72878062,48.7805,67
StrategyCryptoTeam,-55.410766,61.591169,,85.7143,24
booktor,-55.54738756,81.623379,-1.25773394,65.625,120
韭菜黄的日常,-55.601864,76.944855,,28.5714,17
BDtreasures,-55.652223,86.918695,,69.7674,25
kriptokurdu,-55.7053981,76.847231,0.69664299,0.0,170
TienB,-55.740975,100.0,,20.0,17
CryptMaske,-55.86488688,88.655628,-1.37497787,40.0,59
永无_止境,-55.937009,69.769809,,89.4737,3
WaveSurfer1M,-56.328421,61.480694,,55.5556,28
SecureTradeFX,-56.366148,58.086759,,56.0,9
Luffy120,-56.4894002,59.183883,-5.55978221,64.1791,107
散户加油站,-56.524718,78.918741,,62.5,8
稳稳的幸福哦,-56.5291809,76.253573,,97.7778,29
badshah804,-56.55125234,66.08464,-5.34129223,90.0,49
maze761,-56.611048,100.0,-0.69379596,51.2346,36
Ali143raza,-56.924797,57.82756,,41.9192,12
New_Generation_Trade,-57.384887,72.785666,,81.0811,7
ActionModeBG,-57.42865265,90.41155,2.2289281,71.0526,62
稳重取一点点微利,-57.594652,47.854022,,0.0,3
binhdepzai,-57.600179,83.996023,,37.5,27
Cemaloglu,-57.67226947,86.326399,-0.89443558,0.0,38
互币裂,-57.76961861,65.245027,1.65896523,54.5455,110
MEGA-J,-57.841122,100.0,-1.01250903,82.7068,53
知覺交易,-57.978416,57.136808,,45.0,16
GiangTran1041,-58.269835,64.824606,,90.4762,17
Salzzzz,-58.31827788,66.723453,-2.71649346,60.0,64
CryptoMaster-TH,-58.329365,77.335553,0.34050248,67.9104,34
Super-Ice,-58.472084,73.038764,,75.0,2
奇点btc,-58.67414766,77.756686,0.00826269,0.0,85
abstinent,-58.70639874,76.886071,-0.70570773,86.7925,83
六月睡72h,-58.75081624,69.089858,-1.76897026,25.2747,85
歐印,-59.080735,60.880139,,65.5172,15
Zafer71,-59.26743,70.90319,,82.7586,21
RebBullDragonVip,-59.35490034,77.890344,1.96414991,97.0588,138
你身上满是石楠花香,-59.435508,67.825082,,50.0,3
无敌jojo,-59.437529,96.004922,,46.0526,25
米虫助手,-59.927551,65.848141,,65.2174,2
乘风破浪会有时-,-59.98635757,75.697139,-1.24849684,21.466,91
SURVIVOR888,-59.997917,61.111113,,34.6154,13
幣圈一天人間24小時,-60.00862,91.05891,,65.3061,24
朱朱不要走,-60.033847,76.176197,,53.75,15
supr_strange,-60.086878,77.833833,,94.4444,16
SnowcatFly,-60.107393,75.281009,,61.5385,28
huaxinfutong,-60.121696,60.352589,,50.0,1
Jaguar_Crypto_Family,-60.36637249,80.422753,0.14679449,50.0,92
BebekTerbang,-60.37938937,76.44179,0.04292051,24.4898,108
三宝对冲基金,-60.466661,61.960256,,33.3333,6
冲冲冲-666,-60.574074,94.09611,0.63821205,72.8682,58
S94E,-60.77180683,84.157115,,67.4419,30
黄金手,-60.807598,71.708098,,0.0,14
MASTERTEAM,-60.869964,95.235524,,92.4419,25
比特大韭菜,-61.430296,100.0,1.00270993,57.1429,128
Profitxs,-61.48756763,78.509222,0.32093954,86.6667,39
HERMES_v5,-61.54216138,82.603231,-1.81183102,45.8716,35
狂魔,-61.55370635,93.944034,2.27036364,50.0,35
Giraffe98,-61.591153,60.436654,,35.2941,4
LTMGPT,-61.649228,61.954385,,50.0,5
ANT_EATER,-61.754748,64.818679,,47.8976,20
北宫辰,-61.778143,88.882296,,39.0977,22
X2Acc30day,-61.78107847,87.010942,0.40646368,90.1961,35
陈聚宝,-61.830028,63.008244,,51.0204,2
在牛市火中取栗,-62.284693,79.712572,,64.2857,19
Kingchange,-62.33019862,85.158684,0.06653871,76.9231,37
KriptoKARTAL,-62.38639356,68.749921,-1.09739696,33.3333,94
SatoshiSaiGon,-62.393416,81.526812,,72.8395,17
BilyMaster888,-62.421746,84.554386,,69.3878,25
cryptosniperD,-62.45321173,92.153737,2.59709997,61.5854,40
VRB0300,-62.801285,31.260654,,78.9474,13
BTCxHUNTER,-62.91856356,70.663878,3.90309826,74.5856,117
Veloci_Raptor,-63.05735387,68.047586,0.81173943,74.0741,91
王者归来时8888,-63.124635,80.794537,,60.0,21
神之财手,-63.314406,0.0,,0.0,0
Cocakoala,-63.42657891,63.426579,-3.4948837,0.0,92
TradeforJim,-63.481299,82.373532,,84.9462,12
小鲤鱼飞起,-63.563369,73.395849,,61.7647,3
Ucantrade_megatron,-63.622009,74.540682,,77.1605,24
TooN-TP-LASER,-63.955044,53.491124,,50.0,8
Prism1,-64.154199,74.682552,,65.8537,23
FlashCrashBot2,-64.42051472,86.131435,-0.9194673,76.2295,46
cha4lie,-64.692924,80.961697,,45.5696,18
Trader4y,-64.710094,98.299725,1.60672848,52.3077,37
0xJunJun,-65.24348287,91.391574,,25.9259,28
Leonardo0303,-65.436175,76.555363,,58.3333,18
CF1MillionDollars,-65.44115308,71.996117,-5.76402772,11.1111,94
UCanTrade,-65.46977436,73.629868,,77.4775,28
我是一条龙,-65.489063,77.422605,,88.8889,15
FOY_EFG,-65.65347648,75.144385,1.20298848,71.4286,65
_3910,-65.85705265,83.203171,-1.14242221,66.6667,104
Cicisisiter,-66.04328,84.339473,,33.3333,22
Rusito_80,-66.08820871,80.487622,-1.37199472,0.0,77
EISAA-511,-66.197274,13.254463,,66.6667,1
cc1000,-66.24105972,86.411856,,60.9756,28
Mighty6030,-66.412066,77.723493,,40.9639,3
SmallSmile,-66.648713,73.890087,,47.7444,12
点灯人,-66.776447,87.922399,,60.4651,17
OnlyShortMarket,-66.822777,73.360623,,60.0,8
seckin1,-66.851619,82.434138,,91.7431,14
超甜得星辰,-67.072167,72.046862,,50.0,11
Retirement-Account,-67.15841911,67.158419,-1.70832537,49.5495,33
mr_choi999,-67.364853,0.0,,75.0,0
abcdefg4321,-67.36515186,71.567121,-7.17959066,31.25,47
8years牛熊倍發,-67.39773534,85.736493,1.14769285,33.3333,47
2nd_Big_2024,-67.47013144,94.875623,1.67612167,67.1875,74
MRBeast97,-67.506878,48.624744,,77.7778,2
Zamanlama,-67.64730223,85.513939,2.85048929,80.8081,135
玄穹高上玉皇大天帝,-67.935458,0.0,,0.0,0
Micro-whale,-68.160234,78.332254,,93.3333,21
曾哥正ev简单事重复做,-68.566696,97.4012,3.50401152,87.5,128
Slow-but-careful,-68.75965793,70.992274,-0.14551622,63.1579,114
归零赌狗,-68.79784598,76.131453,-3.37019821,57.8947,40
OWOSSA,-68.802556,73.890202,,40.0,17
小虎斑,-68.91190099,92.920924,3.15820302,36.5432,63
静可怡心,-69.14385814,72.934048,-4.6924939,84.1463,35
SzoyaQ,-69.14867746,84.067152,-0.48177351,72.7273,151
王者田,-69.300094,99.998117,-0.58079098,54.1667,40
Resilient_Queen,-69.417889,88.04434,,76.9231,29
Onlywin,-69.499776,91.414961,,96.2963,22
冬兵,-69.53088229,69.530882,1.76109014,0.0,51
Kjaka,-70.532861,81.849478,,40.7407,17
TheBigLong,-70.797835,82.502663,,41.6667,11
羽立川,-70.88448807,96.61475,1.92919369,24.1935,157
做安全的交易记录,-70.912674,86.410271,,61.0778,21
OPaw3n,-70.989931,78.905669,,75.0,9
资深赌狗,-71.083195,76.843793,,75.0,7
华尔街之狼68,-71.140983,72.223423,,42.8571,9
inancsalman,-71.389422,80.220729,,0.0,22
echoechoechoecho,-71.73554294,89.372531,-1.15327119,33.3333,77
OK的灵魂,-71.79818313,93.445971,0.39117497,45.6522,153
Nkalp58,-72.096055,72.66724,,41.6667,8
会所资本,-72.159661,83.183625,,95.082,13
MASTER_LAI,-72.162659,67.141121,,11.1111,8
Renetrader5x,-72.2357519,82.892726,-0.60191997,58.156,48
稳稳的度过,-72.240277,55.31196,,16.6667,0
Fly941,-72.57382751,74.449905,-2.11884847,50.0,37
SOCTHO,-72.64546687,74.195338,-1.33299344,63.6364,84
MrRuby86,-72.891964,88.512951,,92.2414,21
TheQualityTrader,-72.98085838,92.321476,0.66002683,80.3571,33
兰ll,-73.3557855,86.626795,-3.29840948,72.0,79
Big_Teo,-73.60291155,94.228297,1.33822174,56.25,56
KAPTAN33,-73.623211,80.692735,,43.3447,24
開心買啥就買啥,-73.628324,93.015633,,70.2128,23
财快快快来,-73.636259,88.901114,,88.5714,20
哈格闹,-73.74932659,82.002018,-4.1012537,40.625,100
wwty88_com,-74.21076634,95.769907,-0.39719387,73.6842,62
LeaderJennis,-74.374243,88.579953,,0.0,13
TraderObs,-74.482356,80.525097,,28.6486,7
波段开关,-74.56185433,84.783517,1.18886704,79.1667,51
九介尊,-74.69811677,89.83314,-0.89596055,63.1579,55
retirement_fund,-74.857682,0.0,,60.0,0
FuturesMillionaire,-74.88384162,94.986998,1.66243881,93.8462,86
勇敢牛牛社区创世人-小风波,-74.889632,91.664324,,21.2121,15
Chuanshuai,-74.91129655,93.554989,1.12569586,44.335,81
Excalibur_1,-75.0626231,82.631001,-1.35119831,87.0968,110
EvoLa,-75.16085947,92.239604,1.75184957,58.6207,132
XeanJ,-75.556747,74.025824,,35.1351,4
Profit-Master-Nii,-76.05900931,90.383354,0.29426099,59.0,105
CandleLord,-76.072847,86.288634,,70.0,12
Anony亦,-76.23664823,92.448831,-3.52222768,0.0,52
A441947760,-76.7469117,87.051946,1.2376457,50.0,157
笑而不语看乐色们带单,-77.520949,78.113448,,38.4615,6
AlphaTraderXX,-77.989075,89.413963,,71.3043,6
四两拨千斤,-78.13167643,86.246654,0.88679682,87.5,42
九号交易员,-78.311036,86.639212,,45.6522,17
Salih-81,-78.47982898,90.665318,-1.82892091,51.5152,40
dragonflydragon,-78.883247,96.916596,,63.6364,14
慢慢回本路88888888u,-79.08767,80.41943,,93.75,6
fromhanoi,-79.848284,95.53521,,13.253,28
桃花爱美酒y,-79.855828,92.420518,,72.1311,14
RocketScienceAI,-79.977355,83.261224,,65.5172,6
奖廉罚贪,-80.05546207,84.77953,-0.66234514,37.1795,99
ThK1983,-80.226104,81.922044,,60.7143,15
三星123,-80.989838,92.127112,,86.9919,23
牛市奉旨發財,-81.319611,95.273688,,50.0,22
gvolkan,-81.61689154,89.923005,-1.18103292,72.7273,42
THE_GPT_WAY,-81.76584519,84.843978,-0.74539633,16.318,84
Dinana12,-82.110738,48.65416,,33.3333,1
EnygmaAI,-82.70600427,82.706004,-4.1967953,27.2727,49
赚到千万就退休,-82.74489452,89.850334,-0.65749529,52.381,174
索罗斯基金,-82.830764,97.794268,,68.75,14
sukesuke,-82.8852695,86.828772,-1.20290489,77.7778,95
巴尔特,-82.963662,78.928749,,16.6667,5
古天乐,-82.984091,85.34926,,45.4545,20
BestCryptoManiac007,-83.268656,87.896434,,66.6667,7
KODADIYOK,-83.37380203,89.360648,-2.16634924,95.8525,36
加倍,-83.517659,94.552606,,53.5714,9
lunlun888,-83.59306807,84.606581,-2.17333634,0.0,100
0xTakeProfit,-83.61316784,95.046132,0.43487758,92.0,42
Mr_Maxy_Payne,-83.637899,83.013185,,60.3774,5
心有慈悲不忍世界頹廢,-83.724751,84.2464,,35.8974,24
复利镰刀王,-83.834286,94.686728,,79.1209,21
译友,-83.8438,86.063813,,0.0,10
Fake-Miracle,-84.301393,87.000719,,21.7949,13
pumd,-84.394108,89.849781,,40.0,10
BrotherWu,-84.911122,90.965293,,48.6166,23
广东第一帅哥,-85.31005857,93.106722,-0.09448098,66.6667,214
月球交易MoonTrading,-85.624854,97.150343,,51.5152,7
PuiTrader,-85.902259,88.128976,,64.7059,5
procedcal,-86.102383,93.884483,,50.0,1
Bridgewater-LP-Jsaon,-86.34619593,91.076085,2.75802113,74.0741,169
Skidamarink,-86.458677,89.690784,,64.0,12
bautotrend,-86.47110549,91.907422,,95.4545,28
500倍交易员,-86.55641855,87.737012,-0.514601,45.5882,57
交易员洪哥,-86.616206,93.604062,,33.3333,11
_12_,-86.817715,100.0,-0.57910658,58.0882,77
WinnerSatoshi,-87.11769315,93.851098,0.2246793,91.3357,61
Linen_bitmex,-87.31203936,96.457794,1.8675943,84.6154,45
幸存者联盟,-87.369131,92.772285,,36.1446,15
Rdqq,-87.40381698,87.403817,-1.87275384,0.0,49
Tomas_Valena,-87.64265903,91.531027,-3.14635469,65.0485,65
hey_ya_,-87.6548481,94.474493,-1.41809603,0.0,103
Snipercandle,-87.87260953,94.968906,0.85864795,78.9216,105
Swingoio,-88.129417,88.129417,,22.2222,7
TeknikTrader,-88.188178,90.74569,,33.3333,14
Kriptogix,-88.63950491,93.821015,-2.77897493,95.068,71
Ottoman硬幣數量,-88.916841,98.339614,2.46622968,86.4865,36
X2gpt-ai,-88.99598317,94.881469,-1.14938021,68.75,85
大鄂,-89.37198067,89.371981,-6.06981648,40.0,36
AtlasTradeMirrorPro,-89.39868373,95.15679,1.27193201,72.3077,43
利群财经,-89.473446,88.926004,,0.0,3
Degen420,-89.583968,91.56517,,18.75,8
Dollar_Sniper,-89.885597,29.870852,,0.0,0
macrofundedweekly20x,-89.89006545,95.950994,1.58260993,6.8966,58
Pinkhunter,-90.14821,93.028024,,87.5,3
掂赢了,-90.160004,92.287112,,73.494,11
FuturesLeap,-90.4158126,96.45934,2.17692642,39.8773,31
Cj888,-90.457439,100.0,,63.1579,28
才华四溢,-90.679612,0.0,,0.0,1
Bots01,-90.809386,96.948049,,44.4444,19
euler0517,-91.15745613,97.982875,2.62388935,79.3478,95
茉莉花-888,-91.397565,95.533777,,62.963,13
一念天堂一念地狱,-91.465745,68.701139,,31.25,13
waytoA9,-91.714925,93.396245,,0.0,10
TradeSageX,-91.89384058,94.945215,-3.34057606,90.2755,30
励人,-91.934322,0.0,,0.0,1
light丶T,-92.51235173,93.668498,-3.99927816,0.0,48
Trader-Elon,-92.632237,96.606233,,35.7143,26
八级大狂风qqq,-92.901984,97.383559,,60.7143,22
完美世界321,-93.011326,92.762205,,0.0,3
X-Bondotcom,-93.245725,91.948656,,62.5,12
LIONJTRADE,-93.75775447,96.456381,-1.95138162,65.625,59
漂泊的云,-93.81197171,94.681597,-0.53542744,42.8571,78
Kkkkzit,-93.86017917,97.59023,0.68964997,51.6556,76
long-ko13,-94.063424,100.0,,94.3548,19
湖畔散打王,-94.24954928,98.219786,-0.24525603,50.0,39
Cryptotraderscrypto,-94.353498,93.548948,-7.88484666,72.7273,80
上善若水0,-94.91420088,95.516473,-0.23533687,30.0,84
Anonymous-User-d1878,-95.004664,100.0,-1.59619835,25.0,68
十风,-95.182195,100.0,0.19354955,33.3333,35
币圈小熊猫,-95.19227448,96.57801,-1.29889821,64.3836,85
Pumpy-umpy-umpkin,-95.3266361,96.112545,-4.28089185,29.1391,71
