nickname,roi,mdd,sharpRatio,winRate
SeanLi95,4.17534,15.680788,,50.0
2axt2,4.164135,0.0,,0.0
闪闪红星-8,4.153687,0.059511,,66.6667
_MisterRobot_,4.143096,0.0,,100.0
Coinmuhendisicm,4.13721368,0.70203828,3.18211794,0.0
BaudyMovin,4.114708,20.52988,,84.4444
DhammikaKG,4.114168,0.0,,78.5714
梭哈小李,4.113627,0.0,,16.6667
遍地金银稳稳赚,4.11331712,53.042153,3.44575731,81.7734
lt-ok13,4.106782,0.59733387,,95.2381
Treasure_Hunter007,4.10385362,69.485065,1.67974871,43.1818
球哥,4.078329,0.31954955,,50.0
Michelangelo_Trade,4.07411463,0.60148073,4.80518971,90.0
FLASH_8888,4.05747418,4.695157,2.35957985,87.5
scenet,4.04846963,0.0,-2.06118558,100.0
莫念Crypto,4.026981,1.7862785,,63.6364
JintaiD,4.021205,11.766945,,91.0714
ETH_yyds,4.01131,25.85076,,88.2353
TharinduHigh,3.996444,9.1680219,,90.2778
MoneymakersCopy,3.954168,26.350489,,60.0
T-D-Zee,3.952414,13.795157,,82.3529
Griffithkk,3.950895,55.459486,,48.1481
umtnl,3.930576,5.5495879,,29.7872
十倍收摊,3.894657,0.0,,100.0
铁打的市场流水的韭菜,3.841872,51.747438,,72.2222
AI_Baba,3.8398408,6.4725958,2.73814241,84.8627
V-_-V,3.822243,1.6733309,,0.0
IDEALTrader01,3.810958,14.790615,,84.6154
Abdul_Hadi441,3.807442,0.0,,100.0
Sunainaroop,3.771379,20.258021,,50.0
Stable00,3.76707805,28.792093,3.17912154,29.0698
abcdTrader,3.71860026,1.4227361,1.11799501,90.0
替天行房,3.71466675,53.906231,1.94707319,55.5556
yourushenzhu2,3.698754,0.19301468,,92.2581
TieuNgaoGiangHo79,3.677991,7.2132749,,82.2785
Baycoin44,3.664491,0.0,,91.6667
Gaxe,3.657764,0.0,,66.6667
dc-investment,3.648808,7.2568254,,40.0359
空木老师,3.646938,0.0,,100.0
INVESTIDEAUA,3.619799,16.40447,,22.2222
wcse,3.616699,3.8795273,,75.0
风生水起-,3.606487,0.0,,100.0
Minhhienbg,3.583982,0.0,,75.0
ThreeEyesAlpha,3.57643461,0.0,4.61676643,100.0
GREENTRADER1,3.57227356,61.578081,1.1560155,78.3883
MMone,3.57198644,4.8149674,0.94750583,90.9091
AmisTheOne,3.561847,0.22413974,,86.6667
ontheway0101,3.5416894,34.071817,,84.8485
Invincible36,3.53599587,0.0,-0.31576259,100.0
布欧buou的量化日记,3.52996959,11.738047,0.95059203,81.25
CryptRey,3.524727,0.0,,0.0
Once_A_Pro_was_Noob,3.517139,0.867655,,96.6667
功夫茶财经,3.499563,0.0,,0.0
我要稳稳的幸福,3.49144709,14.84742,4.48017642,68.9655
平哥哥你好,3.474976,0.0,,71.4286
消告大師,3.47251358,4.2447983,0.65949109,60.0
VTPN,3.459344,1.464172,,0.0
7Easy_money,3.454555,0.0,,83.3333
ShahidAnwarLTD,3.44551738,9.8549564,1.90450672,90.4762
从小有个百万梦,3.41745688,40.949165,3.05981843,61.5385
悟道交易,3.416255,0.27042845,,0.0
Protrader-Roy,3.413719,1.5720942,,50.0
malikdagang,3.35641369,1.6778783,1.46637825,73.6842
CrabTrading,3.351574,32.029529,,91.2664
GV-Finance,3.335114,1.1292267,,72.7273
CoinSeeker75,3.29707,4.2827837,,100.0
CryptoCrewDXB,3.282613,0.0,,100.0
我爱睡沙发,3.276603,0.0,,100.0
Sam-Quantman-Earned,3.224171,0.0,,100.0
时代链潮战狼,3.20439526,76.048275,2.04223755,81.3953
VladislavPetrov1,3.186542,1.4085768,,62.5
White-Curious-Zebra,3.17494256,4.9403404,2.40577167,37.931
Realbigkilla,3.16495488,9.6534644,1.49340422,55.5556
KriptoBarji,3.151434,39.113928,,96.2963
wapennylin888,3.14179131,10.327145,0.84319861,50.0
SignalSnyder,3.102915,0.0,,71.4286
Auto-K,3.09479026,18.387929,3.7092546,81.5534
mCopier,3.090923,0.03765409,,82.7586
TBob,3.04820744,20.398449,0.86158676,39.0
复利投资,3.0450588,32.435432,2.53842667,30.9269
ZEUS_Algo,3.01968661,4.213553,2.33503511,72.8814
ProfitableMaterKing,3.013694,15.966257,,77.7778
Williamz902,3.00022499,29.775158,2.72623222,49.2308
The_Gladiator,2.99938,58.54707,,20.0
Somnus_88,2.998392,7.0182334,,66.6667
Satyriu5,2.99288,0.07567996,,100.0
Salahuddin20042,2.974803,0.0,,100.0
cat偷偷发财,2.953261,4.7484357,,100.0
James-三巨头,2.945835,1.4988668,,90.0
大空头001,2.932857,3.3667754,,75.0
HolyTrading,2.924049,0.0,,60.0
Slownstudy,2.910496,0.1592448,,70.0
UpboundStudio,2.907384,24.438937,,24.0
CoprAccount,2.876341,3.1793693,,66.6667
HabbeTrade,2.84793,0.0,,42.8571
alamhubb,2.844393,7.5615657,,0.0
Cyros3,2.83743,0.0,,100.0
Cicit_cuit,2.83468,2.1414959,,90.9091
NikolasMoro,2.822523,0.00377223,,93.4783
AtomicTrader,2.797617,0.48483,,50.0
Dolton-Trading,2.753557,0.35198543,,64.8649
Trend_following_ST,2.72461997,12.17714,0.18472389,51.6129
PlayAGame,2.701749,0.85382761,,82.3529
樱桃树,2.6914,0.03743,,100.0
nawafmt,2.679948,35.706281,,53.7037
SBC-PLUS1,2.67931019,47.493964,1.49671266,70.3704
Hollybacks,2.664166,9.5237025,,0.0
小狮子绵绵,2.66401483,25.5883,3.71988688,73.3333
WRC_Crypto,2.660418,0.04022774,,38.4615
惊惧,2.659806,1.6293482,,77.2727
poseadion,2.656164,0.0,,60.0
BlackBoneNft,2.6461,0.0,,0.0
Copynoob,2.596214,0.04537484,,90.0
链知海洋,2.59459859,0.0,-2.10268346,100.0
gpboyer,2.594146,10.424164,,66.6667
江南猛虎,2.5302945,45.115909,4.81038662,78.5714
RaptorTrading,2.529613,0.0,,89.6552
T-Rule-Pro,2.515586,0.45331641,,72.3404
LUCKY0225,2.51243,0.0,,93.3333
Dynamite-Trader-C66,2.509593,0.0,,100.0
光头不洗头,2.501984,0.08699303,,85.7143
Top_Trading_RS,2.499798,0.06855358,,91.6667
CryptoMaticBot,2.498078,1.0841736,,98.125
Vir2oOz,2.468332,30.529794,,73.3333
波塞冬呀,2.45213,0.02230691,,96.5517
TCS长线策略,2.450448,0.0,,0.0
COSIGN_AI,2.434044,4.2658832,,75.0
哈士奇本哈,2.426521,0.03744502,,100.0
TradeWithTony,2.425991,0.56399305,,73.0769
Bitcoin-Meraklisi,2.424546,34.676332,,50.0
CCXTccxt,2.39063791,8.9079059,1.86624339,44.2623
CrushMachine,2.3800977,9.0123409,1.8242456,75.0
T博士,2.37303428,10.033519,1.73656098,75.0
BullishKorean,2.363759,0.62025402,,66.6667
GrandMasterZ,2.35894999,63.619411,1.81047405,53.6842
Brlynn,2.35570602,25.583448,0.0282859,70.229
小老虎,2.32861939,1.798622,-0.49821182,71.4286
踏破铁鞋无觅处,2.32827542,30.223381,1.45908476,60.0
geomen,2.326057,4.1010175,,50.0
BNB_Trading_Bot,2.310992,1.298081,,94.7368
TheFox91,2.280626,13.554807,,93.75
1Hendrix,2.277519,1.0307724,,89.4382
Masukotto,2.275566,0.051575,,100.0
一点三维,2.23813726,25.48367,2.29436495,77.7778
这货有个暴富梦,2.231307,29.119809,,60.0
一千到一亿,2.220069,0.04496162,,66.6667
帝王蟹,2.211101,0.0,,0.0
gilbeysssss,2.192208,0.0,,75.0
Kimis_algo,2.188531,2.6217748,,70.5882
RosenLady,2.172087,0.0,,100.0
rongnho,2.17147803,25.939984,3.65223149,87.5912
Ultramanlong,2.170116,27.536019,,60.0
CopyTradeMachine,2.16870571,0.25515589,3.54548187,100.0
0000X0000,2.16427984,43.50592,2.9236878,87.3786
多神,2.156068,3.655342,,78.3784
InvestKazStart,2.155156,0.0,,57.1429
Amedkripto,2.15081,0.0,,14.2857
木易00001,2.150687,0.0,,0.0
Heaven_crypto_pro,2.108229,19.672498,,90.625
CoinBenderTr42,2.093381,11.810939,,37.5
双枪老太婆,2.0814864,36.841789,1.51695917,51.8519
DatFeed-VN-Trader,2.078873,0.17604633,,56.8966
230油起家,2.067336,2.0440684,,88.8889
TradePro2024Bader,2.036996,2.4700288,,44.4444
Sleep_pig,2.034196,0.05770174,,100.0
waterbb,2.03282163,30.299388,0.04616446,62.5
DLB_交易安全员,2.009841,0.0,,0.0
Bitboxer_AI,1.999758,8.6745456,,66.6667
crypto-AI-trading,1.968412,15.5267,,60.2041
19brother,1.96591499,22.956511,1.2502179,71.7105
Pejuangcuan_Id,1.940524,2.2037067,,63.7931
dreamhappens,1.929212,0.0,,0.0
King-of-Candles-VLR,1.928749,0.08282443,,93.9759
Lau-x,1.9260341,32.86727,,56.1538
Doctor_Relax,1.908456,0.0,,53.9326
UYUCryptoClub,1.90235,18.548897,,56.7568
烙大饼的云哥,1.896993,15.670802,,25.0
稳定发挥,1.895916,3.1914179,,36.3636
Mbzlp,1.893832,1.25104,,83.3333
xChange_Pro_mecha,1.861547,3.3579625,,92.4908
x-07,1.858267,0.0,,50.0
ElchipTrade,1.83173823,66.352773,0.37813611,99.7886
TIGER_TRADES,1.829532,3.5617855,,84.6154
TiiLLofficial,1.80421,0.0,,77.7778
LokeTalay,1.757557,17.412882,,59.5238
TradGpt,1.746695,0.0,,50.0
IamMARSHAL_MAIN,1.7454,0.0,,100.0
Elessar001,1.73314784,62.539436,1.88336511,74.2268
R_Square,1.719502,0.0,,100.0
Blueway,1.71825816,55.039592,1.4686405,86.1538
Cryptoking7866,1.715429,0.0,,100.0
Ahmed_alshopaky,1.692877,7.344412,,77.7778
龙年大吉大利,1.63383768,6.5382854,1.31703244,0.0
Dan-Pro,1.59886395,2.0430638,2.37265259,0.0
Fonmark,1.59366779,24.252699,2.00455167,61.6822
Super_Volume,1.59065196,12.285674,2.56070562,97.037
比特邦Bitopia,1.574986,0.0,,0.0
小小成长,1.561305,0.0,,100.0
Jingjinglu,1.559207,0.12569889,,68.75
Tassel-Future,1.556496,0.82983515,,0.0
Alexander-F-Kim,1.555139,2.071118,,50.0
KuzenlerTrade,1.553624,58.203259,,85.7143
TiagoFX,1.548831,0.44751398,,99.2958
Junmai,1.533887,16.352875,,76.3158
Barbarossa1,1.528576,0.0,,100.0
Loong-mi-nhon,1.528545,0.0,,37.5
资金管理,1.524782,0.41492042,,73.6842
CaptBitcoin,1.523949,0.95480098,,50.0
拼一次富三代,1.509541,2.024029,,50.0
2percent,1.5075078,2.2211249,-1.91541901,80.0
CodeAlchemist,1.498004,0.0,,87.234
donglinCh,1.490253,100.0,,32.6087
Magellan-888,1.480335,7.030576,,69.2308
一修Pele,1.479862,1.1373917,,0.0
BestTrader209,1.476448,3.2876083,,33.3333
MandiMalam,1.465556,0.0,,75.0
交易赚钱娶楠楠,1.450665,24.600242,,50.0
合约王子,1.445746,89.346708,,66.2162
PaulTjrd,1.439941,0.0,,40.0
premium_Crypto_Trade,1.437079,0.0,,50.0
MidasAutoTrade,1.432768,0.0,,97.8339
真无敌I余斗,1.425816,0.0,,50.0
BI123精选信号,1.414678,12.461985,,51.3514
山寨为王2024,1.409462,0.0,,14.2857
币安量化机器人-认证,1.40374504,37.997693,,90.6667
衡欧巴千倍之路,1.392695,100.0,3.30443853,55.5556
AlfaCharley,1.390201,0.0,,100.0
MrT_Capital,1.38072845,3.3424628,3.89582738,38.4615
GKita,1.376104,0.08154637,,40.0
上弦之月,1.3678046,20.55062,2.43525184,35.0
mastertrading3x,1.357243,0.0,,90.0
小飞猫,1.35593,10.661864,,62.5
A_Blessed_Jew,1.35408,0.0,,100.0
百分之一定律,1.319888,0.0,,66.6667
BitBullMillioner,1.319454,10.759801,,53.0612
__Born_To_Win__,1.313408,7.1208028,,64.5161
睡神,1.306428,0.0,,80.0
芝麻开门88,1.303586,0.10047091,,78.9474
IntellyBot,1.29547,0.0,,87.7551
月挂天上,1.281485,0.0,,0.0
ProfitWizard,1.277055,0.69267711,,69.7674
Liteswan,1.268366,0.0,,75.0
Mambo-Lambo,1.263646,13.741071,,68.0556
JiaweiY,1.245938,0.30435323,,0.0
PicassoTrading,1.233146,10.029985,,82.6241
内圣外王,1.21442,41.072748,,79.1667
粗粗糙糙机器人-合约,1.198854,0.0,,33.3333
WinPoss,1.185977,0.56236977,,52.381
Kirinluck,1.185793,0.0,,100.0
Digital--trader,1.18408099,0.01589913,,88.8889
DevGraj,1.17422112,0.0,0.62121927,100.0
量化游侠,1.171541,5.6235656,,51.3126
dil8612SLKR,1.167707,4.1408144,,81.8182
万魂幡里做兄弟,1.161151,11.445407,,0.0
钟灿,1.158459,0.03845554,,75.0
Adelaire,1.157475,0.04986504,,95.2381
PASMATRI,1.154994,0.0,,92.9577
omnigear88,1.152396,6.9739883,,71.4286
众望所归,1.150623,17.604932,,71.4286
Topsever,1.1343,1.4000904,,50.0
Socpro,1.130412,39.550411,,74.4186
区块1989,1.122731,1.7407814,,33.3333
_secure_,1.121437,22.774705,,50.0
TiM_trades,1.120296,0.0,,0.0
safeearnings,1.10481225,20.330442,0.24265835,0.0
KingCrimson红,1.098364,3.2415389,,46.3415
冰糖橙南波万,1.084504,0.0,,100.0
RyoDontFomo,1.082967,24.009705,,89.6552
HeroldFinnch,1.077958,1.1354763,,41.6667
灵动策略,1.071781,0.0,,83.1325
TOP_Ukrainian_Trader,1.0686545,2.3936711,-0.45683898,44.4444
AITradingBotBeta,1.06140379,9.481898,0.70528963,29.5455
顶流_Millionaire,1.030764,0.40988961,,0.0
HasanOda,1.007808,39.575782,,58.1395
币圈节节高,1.00277,0.0,,80.0
MXExchange,0.994356,10.843054,,50.0
Geolitai,0.97159,0.0,,100.0
Slowly_up,0.956132,0.0,,100.0
No1LFXeRo,0.951115,1.5093951,,25.0
RoNiN-47,0.948385,1.159178,,97.619
发芽韭菜,0.947411,0.42904739,,93.3333
CalculatedGamble,0.916431,0.2960543,,0.0
GrissomQ,0.916186,13.90387,,83.3333
Majin_buu,0.915498,65.587768,,80.2469
随风起飞,0.883676,1.7169093,,50.0
三花茶对冲,0.877117,2.5338239,,44.4444
白手起家的小白,0.856984,0.0,,100.0
Hunga2k69,0.85187,0.00516573,,33.3333
Cuongbg1992,0.835673,0.0,,70.0
GD__,0.830397,4.1476028,,96.1538
Tanveer117,0.828088,0.01758526,,66.6667
KissMyBTC,0.817743,0.0,,25.0
多狗,0.811274,37.188495,,55.0
笨笨小孩,0.8110614,0.0,-1.35278459,100.0
Dominostrategy,0.797163,36.959247,,0.0
FlashCrashLowRiskBot,0.795811,0.00214786,,86.6667
MaxiDorotea,0.78267,0.0,,100.0
Matter-of-time,0.77424888,0.0,3.32051782,100.0
TITANFRAN27,0.771578,15.683837,,0.0
CryptoParida,0.74533,15.220221,,90.0
nogenco,0.74412337,4.6090758,4.83670634,100.0
Slow-SentiTrader,0.73114022,12.623218,2.47745027,37.3333
御龙一,0.729263,0.0,,60.0
BOTtraidingLong,0.72789,0.0,,72.7273
Joanna2222,0.713546,20.781056,,74.3682
Ranegan,0.713289,0.0,,22.2222
细水长牛,0.711927,1.9746413,,22.2222
慢即是快-慢慢变富,0.6746387,39.718764,,16.6667
DV-Alpha,0.67403919,0.48463719,-2.27867799,59.2233
冰糖橙的财富森林,0.669077,0.0,,100.0
Alpha_Quant_lcxz,0.659084,0.33847208,,25.0
Vanolex,0.658604,0.0,,33.3333
RaBbIt-Foot,0.650017,0.0,,94.6565
CHULTOOx4,0.648813,0.23011677,,71.4286
yiyijoejoe,0.621147,0.0,,0.0
夏日荷花,0.62094442,13.218039,1.22155731,68.75
huaxinfutong,0.582365,0.0,,100.0
招财大牛猫2024一起慢慢变有钱,0.570524,0.0,,0.0
The_Gem_Trader,0.558098,0.0,,0.0
CryptoGainPro,0.552121,0.25120196,,77.7778
普通人逻辑,0.548304,0.56439967,,50.0
1MilyonDolaraYolculk,0.547033,0.0,,66.6667
人生向前冲,0.540723,0.0,,100.0
Chillex9,0.537215,0.0,,72.2222
合约老哥,0.53625,0.0,,0.0
Gazu1969,0.53090668,1.2311957,2.71974897,0.0
traderstube,0.510115,0.96014648,,70.0
MinRiskMaxReward,0.50110902,47.762625,1.26171031,80.6452
Anonymous-User-4ddae,0.492136,5.297146,,66.6667
Scranaver,0.488263,0.0,,0.0
时间的秘密1,0.463155,1.3037254,,75.0
CHULTOOx2,0.458584,0.06146018,,83.3333
Anonymous-User-e3a1e,0.453519,0.0,,100.0
MorningStarBLS,0.45339,1.3868497,,61.9048
币圈油条量化基金,0.45094255,14.330062,0.7939235,24.2424
AzazEU,0.44328693,69.409611,1.95969484,90.1099
Crypto-Princess8383,0.442732,0.1506795,,75.0
KB的便當方案,0.439624,37.182382,,44.2105
Degen_Traders,0.438582,0.0,,75.0
CavidanHolding,0.437442,0.0,,100.0
vhsec,0.434499,3.0860133,,33.3333
Shangguanwaner,0.414337,0.0,,0.0
Anonymous1354135,0.403376,0.0,,0.0
老庄不是庄,0.402668,0.0,,0.0
老实猪,0.389095,0.0,,100.0
香港炒家,0.388134,0.0,,40.5405
SERCHITRADING,0.384706,0.0,,100.0
小韭韭ok,0.357377,0.28193347,,66.6667
大尾巴夹狼,0.348948,0.0,,100.0
Take_a_deep_breath,0.33951698,0.0,-1.29475394,100.0
Tortoise-,0.319893,0.0,,71.4286
FullTrading,0.319149,6.4241565,,40.0
Kingscalper,0.310979,1.5615246,,75.0
Faster_3,0.30221,0.0,,0.0
HunterTheNo1,0.301104,0.12457505,,25.0
DNAfinance,0.299099,0.0,,88.8889
SAADONLINE,0.29228,0.0,,77.7778
冲冲冲冲冲冲冲,0.286782,0.0,,50.0
TheVirtuoso,0.279731,0.0,,77.7778
大牛操盘,0.269036,0.1392763,,37.5
Crypto-Alchemy,0.257094,0.06447653,,66.6667
向天而歌,0.25428662,33.018166,3.41865032,50.0
CHIN_CHIN_Trend,0.252029,0.87753297,,50.0
Jaychou520,0.249385,0.0,,100.0
MomentumToTheMoon,0.244349,0.0,,0.0
交易员KK114_Youtube,0.22988,6.499164,,66.6667
nevergiveup19,0.216107,5.2083551,,0.0
xiaoheige,0.211407,0.00407075,,80.0
Em_ho-CZ,0.206673,0.0,,100.0
量化金城武,0.20565764,0.04390646,4.29560768,90.9091
AlgoCrypto,0.20028223,10.295397,,86.25
MrFuk,0.198951,0.0,,62.5
Z-O-R-R-O,0.194679,0.0,,72.7273
Nashu05,0.191756,0.10968096,,100.0
Nice1zzz,0.186803,0.0780282,,0.0
AlexFTW1,0.185405,0.2137872,,75.0
一万次合约,0.185063,0.0,,100.0
darkloveXD,0.176508,0.0,,100.0
白日梦不想家,0.17547694,0.68919022,1.02987798,90.9091
阿瓜2141,0.17365,0.0,,0.0
Matematik35,0.169056,0.20367615,,50.0
币安小优,0.148472,0.0,,100.0
perfectfutures,0.14394844,56.801888,1.27011212,75.0
Kings33,0.140705,0.34501241,,93.1034
SEVENTHLEADER,0.137617,0.0,,50.0
MAJ_Trade,0.131208,5.272115,,75.5556
KaanTC,0.1244454,12.048291,2.10136914,57.1429
复利万岁,0.11377,0.27066067,,83.871
mar55audit,0.11210559,0.04806024,4.07914605,100.0
CoinAiGpt,0.107349,0.26799924,,85.1852
NogaPLCH,0.101506,0.322341,,0.0
allprofit,0.099345,81.631727,,95.0
json97,0.096631,0.0,,50.0
传奇量化,0.091137,0.0,,40.0
RATRADER_BigBull,0.090561,0.0,,100.0
Happy_Lilly,0.088835,0.0,,0.0
mikl275,0.085757,0.0,,73.3333
跟单王,0.084913,1.4143488,,47.3684
Mr0BadBites89,0.084749,0.0,,50.0
太阳部落,0.082373,0.0,,100.0
phoenix-etf,0.077624,0.0,,0.0
大道-短线狙击,0.06554,3.9848953,,70.0
myro4ka13,0.062499,0.0,,100.0
OpelHydra,0.061141,0.0,,90.0
GilbertusAlbans,0.045253,0.0,,100.0
El_Sensei_Trading,0.04518531,0.11569766,-0.27182096,62.5
Master_Chief_Lead,0.0404122,38.23075,1.82143888,36.3636
Moon1200,0.037746,0.0,,0.0
Dusukrisk,0.02873,0.0,,100.0
Tony复利之路,0.028704,0.0,,0.0
RAS-TRADINHN,0.027986,0.0,,0.0
相信GCD,0.024458,0.0,,75.0
TanJilo嘆吉,0.023512,0.01297127,,100.0
比特僧-Kyle,0.020069,0.0,,100.0
Alexeyev1ch,0.019649,0.00666525,,0.0
LuckyStrategy,0.015433,0.0,,42.8571
ekta_dudhat,0.01526,0.0,,100.0
QuickBaby,0.00973,0.0,,100.0
厂长这10年,0.0,0.0,1.98945584,0.0
Mundoceleste,0.0,0.0,-0.41542212,0.0
aabb666888,0.0,0.0,,0.0
万福金安1178,0.0,0.0,,0.0
奔跑在努力,0.0,0.0,-2.11306921,0.0
HedgeFoundation,0.0,0.0,-1.92536444,0.0
Anonymous-User-678c6,0.0,0.0,,0.0
幣coin_莊,0.0,0.0,-2.77685547,0.0
Peterman001,0.0,0.0,-4.3305069,0.0
Gravities,0.0,0.0,,0.0
Kripto-Capris,0.0,0.0,1.32324699,0.0
coinhippo1,0.0,0.0,,0.0
Anonymous-樱井,0.0,0.0,,0.0
币圈张麻子,0.0,0.0,,0.0
HDGtrading,0.0,0.0,-4.11729888,0.0
BuyNHODL,0.0,0.0,3.47335239,0.0
稳健的楼梯,0.0,0.0,,0.0
X1000real,0.0,0.0,,0.0
稳健老哥,0.0,0.0,,0.0
StepToTheMillion,0.0,0.0,,0.0
美式不加糖,0.0,0.0,,0.0
AlphaPlayerOne,0.0,0.0,,0.0
马修班迪德,0.0,0.0,,0.0
ONLYCANDLE,0.0,0.0,,0.0
比特币热爱,0.0,0.0,,0.0
BuyBitcoinLeb,0.0,0.0,,0.0
xjuancho,0.0,0.0,,0.0
Leo765,0.0,0.0,,0.0
白天很乖,0.0,0.0,,0.0
CKenz,0.0,0.0,-4.00266733,0.0
几度轮回,0.0,0.0,2.36954034,0.0
jpz888,0.0,0.0,,0.0
ZDT_Capital,0.0,0.0,,0.0
抓住这波牛市,0.0,0.0,,0.0
PyTED,0.0,0.0,,0.0
PureAlpha,0.0,0.0,2.05975332,0.0
币coin珍品白酒,0.0,0.0,-0.00353627,0.0
大白白白,0.0,0.0,-4.61689628,0.0
Ntminh611,0.0,0.0,,0.0
Winbigorlosebig,0.0,0.0,3.43135447,100.0
羊腸小徑,0.0,0.0,,0.0
看线不看市场,0.0,0.0,,0.0
琪迹168,0.0,0.0,,0.0
t神720,0.0,0.0,,0.0
TOMMYWZZ,0.0,0.0,,0.0
只做多低倍,0.0,0.0,,0.0
金雅莉,0.0,0.0,,0.0
神不神,0.0,0.0,,0.0
Only-Trader,0.0,0.0,,0.0
RICK帶你飛,0.0,0.0,,0.0
Thuan-Phan,0.0,0.0,,0.0
SmallWhales0,0.0,0.0,,0.0
Sonic777tothemoon,0.0,0.0,,0.0
DSYBS,0.0,0.0,,0.0
轻松熊,0.0,0.0,,0.0
Bac-Ninh-VIET-NAM,0.0,0.0,3.6156921,0.0
counterpoise,0.0,0.0,,0.0
荣阁Trader,0.0,0.0,4.18868978,0.0
SeekingAlpha,0.0,0.0,,0.0
doctor-coins,0.0,0.0,,0.0
sunny-HB,0.0,0.0,,0.0
Anonymous-User-1a1ec,0.0,0.0,,0.0
合约交易999,0.0,0.0,,0.0
JJJAvatar,0.0,0.0,0.49698181,0.0
Crypto-Sensay,0.0,0.0,,0.0
Anonymous-User-f15a8,0.0,0.0,,0.0
Bn返佣小仙女,0.0,0.0,,0.0
halilzeylan,0.0,0.0,-4.58738466,0.0
Azuuuuu,0.0,0.0,,0.0
SeMo87,0.0,0.0,,0.0
DogukanLive_,0.0,0.0,,0.0
EISAA-511,0.0,0.0,,0.0
1000x10x10x10,0.0,0.0,-4.12555403,0.0
j2w,0.0,0.0,,0.0
joe-101,0.0,0.0,-1.60925798,0.0
灰色Adrian,0.0,0.0,,0.0
ArkInsight,0.0,0.0,-8.53704078,0.0
BingSu-T,0.0,0.0,,0.0
射手的心,0.0,0.0,,0.0
TahirElkoca,0.0,0.0,1.66287447,0.0
ProfitsTrading,0.0,0.0,,0.0
shlomKE,0.0,0.0,-4.04265112,0.0
Convalexa,0.0,0.0,,0.0
jiayoua,0.0,0.0,-0.41205846,0.0
mendiond,0.0,0.0,,0.0
VenusQiang,0.0,0.0,,0.0
firetripod,0.0,0.0,-1.98978125,0.0
太阳之光,0.0,0.0,,0.0
leifeng,0.0,0.0,1.72828916,0.0
AstrayTempest,0.0,0.0,,0.0
Restricted-Area-AFK,0.0,0.0,,0.0
Anonymous-User-1b7b6,0.0,0.0,,0.0
交易员荣耀王者,0.0,0.0,,0.0
1KriptoKral,0.0,0.0,1.39620064,0.0
Financial_District,0.0,0.0,-2.44554587,80.0
热点追踪者,0.0,0.0,,0.0
For_the_2019,0.0,0.0,,0.0
james2rich,0.0,0.0,-1.88512551,0.0
Anonymous-User-d1c59,0.0,0.0,,0.0
FamilyBomer,0.0,0.0,,0.0
gozdem,0.0,0.0,,0.0
Traider_Alex,0.0,0.0,,0.0
TheSkeffs,0.0,0.0,,0.0
死多聪,0.0,0.0,,0.0
Crypto大手子,0.0,0.0,-1.55593668,0.0
fannybeave1,0.0,0.0,,0.0
ContractKing,0.0,0.0,,0.0
GoldenJupiter,0.0,0.0,,0.0
币圈疯果子,0.0,0.0,,0.0
superjokerss,0.0,0.0,-1.10637929,0.0
币指多量化工具_Ai自动炒币,0.0,0.0,4.3401078,100.0
December-,0.0,0.0,-2.14246074,0.0
Sumandoverdes,0.0,0.0,1.04706375,0.0
SafeGains_Navigator,0.0,0.0,,0.0
drifter_logic,0.0,0.0,,0.0
USDT_Downloader,0.0,0.0,-0.78914386,66.6667
Anonymous-User-ad1f7,0.0,0.0,,0.0
狙击手铭哥,0.0,0.0,,0.0
像素点-趋势跟踪,0.0,0.0,,0.0
BTCMOONFOREVER,0.0,0.0,,0.0
林涛16888,0.0,0.0,,0.0
DearGodd,0.0,0.0,-4.10462945,0.0
TraderVietNam24h,0.0,0.0,,0.0
Emrah_Guven,0.0,0.0,-3.23099219,0.0
-飞翔的鱼-,0.0,0.0,,0.0
Anonymous-User-66223,0.0,0.0,,0.0
Spritelemon36,0.0,0.0,-4.96572219,0.0
CapitalBrrr,0.0,0.0,2.15102534,100.0
七木生,0.0,0.0,-2.5394957,0.0
Shoganai28,0.0,0.0,,0.0
Anonymous-User-ba040,0.0,0.0,,0.0
Cossack24,0.0,0.0,,0.0
Anonymous-User-1ad4f,0.0,0.0,,0.0
EarnMoneyfunding,0.0,0.0,,0.0
Anonymous-User-e915a,0.0,0.0,,0.0
DailyWickHunter,0.0,0.0,,0.0
Anonymous-User-e5e60,0.0,0.0,-1.69018241,0.0
空条韭太郎,0.0,0.0,,0.0
UpMath,0.0,0.0,2.00274536,0.0
Jasmineteajasminetea,0.0,0.0,,0.0
财富商行OTC神盾,0.0,0.0,-3.37731402,0.0
Latte_Eason,0.0,0.0,,0.0
Anonymous-User-6ebfe,0.0,0.0,,0.0
Cryptoholic1,0.0,0.0,,0.0
J哥屯币,0.0,0.0,,0.0
加密锅锅,0.0,0.0,-4.98613953,0.0
空头佬,0.0,0.0,,0.0
牛大饼,0.0,0.0,,0.0
weizixiao,0.0,0.0,,0.0
champion_algo,0.0,0.0,,0.0
小虾侠,0.0,0.0,,0.0
小贾姐姐,0.0,0.0,-0.68925613,0.0
混日子,0.0,0.0,,0.0
YoniTrader,0.0,0.0,0.51556194,0.0
Anonymous-User-4ebd3,0.0,0.0,,0.0
BESIDE_CUT_BOSS,0.0,0.0,-1.39877595,0.0
Anonymous-User-cc47e,0.0,0.0,,0.0
合适的人,0.0,0.0,,0.0
YaoCoco,0.0,0.0,-0.43272626,0.0
CallMeLeon,0.0,0.0,-2.68233021,0.0
