nickname,roi,mdd,sharpRatio,winRate,tradingDays
Evency,-14.51784593,30.358337,-0.87708754,74.4681,47
赚个痛快,-14.51812509,33.362724,-2.04721955,0.0,72
To8,-14.57599538,61.448889,,36.3636,30
Anonymous-User-8f048,-14.597127,12.812589,,33.3333,4
ShortingStar,-14.61146444,21.682414,-2.10744291,33.3333,90
响箭刺客,-14.650465,14.650465,,0.0,2
英星入庙,-14.663602,23.683553,,33.3333,19
HNbabycat168,-14.67708534,39.632757,1.27487756,50.6024,61
Berkut619,-14.690423,60.870465,,94.5946,25
Stewenus,-14.708713,54.011313,,76.4706,8
币多,-14.750132,0.0,,0.0,18
Chiflow-flowtothetop,-14.824934,25.144424,,35.1351,8
IATrader95,-14.86913944,15.399886,-2.92306328,12.5,41
TimeAnalyst,-14.997978,23.127937,,32.0,22
阿瓜2141,-15.006547,2.255379,,33.3333,1
创投增值2,-15.140314,37.025992,,80.0,9
SonsuzlukveOtesi,-15.15556805,35.506439,2.08695978,94.7592,80
黑马王子A,-15.229146,33.467545,,73.5294,12
吕老师,-15.234654,46.99909,,0.0,15
Targon-Wise_Official,-15.346605,67.322384,,74.5562,24
万象皆春001,-15.349071,68.987343,,40.0,24
宝哥数字资产管理BCAM,-15.367679,0.0,,0.0,0
扶摇直上九万里6,-15.4541208,89.295341,3.46003152,66.6667,35
Maxiu8888,-15.489133,15.707825,,30.6122,6
Inc-Tradease,-15.497566,20.886369,,0.0,10
impossibleinvest,-15.587315,12.942809,,0.0,2
Untony,-15.647171,65.245142,,74.359,16
wallyfly,-15.648543,26.772092,,52.1739,9
RAGNARtradinG,-15.70740344,31.052444,0.46060909,83.3333,57
CTA-AI,-15.750807,19.23133,,66.6667,20
The_Mate,-15.79475917,28.70229,-0.91638696,33.3333,120
Taxuewuheng,-15.8029699,37.476428,-1.05477458,82.2222,36
嫩吖-龙头战法,-15.911431,42.957833,,75.0,7
纯黑999,-16.002609,17.253445,,34.4828,26
Rafatrade12,-16.005685,40.939569,,89.6552,24
CafeinOverDose,-16.107615,38.237864,,76.4706,14
0ZanaTy0,-16.110393,68.142595,,60.0,12
evervictorious,-16.14520268,31.866443,-1.0604757,69.2308,107
Nicolas7777,-16.23291041,61.924471,0.85684548,62.0767,84
111啊,-16.309262,0.0,,0.0,0
熊猫panda,-16.328517,21.32366,,0.0,14
BUGATTI01,-16.333599,17.442416,,33.3333,2
AzazEU,-16.46746336,69.409611,1.61680843,85.567,38
Ryand1,-16.468251,16.462022,,50.0,1
WS1004forever,-16.51313246,65.611192,0.67106822,90.6667,110
币赢ETF,-16.539297,44.275281,,76.4706,9
Growsafe,-16.54133032,18.120095,-4.0865861,25.0,93
Coin_Bag,-16.568945,14.894329,,71.4286,2
VincentBer,-16.607574,0.0,,66.6667,0
quant-trader,-16.62878293,22.646178,-3.51934087,75.3968,41
阿尔法狗自动批量交易,-16.635196,11.86003,,96.8966,15
Erdemden,-16.675695,24.424955,,80.0,14
ElliottChef,-16.748043,18.07268,,42.1053,11
Bitguy币老大btc趋势突破2H,-16.79667621,30.821082,2.50511464,25.0,41
fomo大湿,-16.826904,8.3490591,,0.0,8
copytraderbinan,-16.88054149,32.41313,0.99587838,56.4417,123
阿鹤猛赚币,-16.916148,19.476216,,46.4286,13
Anonymous-User-71629,-16.94242816,26.849842,-0.99571752,25.0,55
稳健操作,-16.966191,74.77313,,75.0,11
goto_,-17.057741,35.267115,,66.6667,16
发大财2024,-17.073867,0.0,,0.0,0
两年抗单小王子,-17.147995,32.916408,,82.0896,18
TRADER-XING,-17.172251,23.824145,,33.3333,10
Chayson,-17.17814,28.27975,,97.417,18
稳才能赚,-17.28449,38.606455,,56.6667,8
SunMoondal,-17.351672,5.3339761,,20.0,1
一个梦,-17.354354,30.696978,,26.3158,12
稳中求财,-17.375067,39.054034,,57.1429,5
Rentec,-17.44961,17.489719,,26.6667,10
Amedkripto,-17.457545,17.612921,,11.1111,2
Anonymous-User-11927,-17.477253,29.661487,,0.0,14
MichelDeNostradame,-17.69266,24.122453,,75.0,9
Traderkiller1,-17.71973853,24.000665,-2.43371676,98.0769,32
WQuant,-17.89166049,60.617513,-1.5715449,0.0,33
Ahlawat-143,-17.896739,44.139604,,80.0,16
Herbert_Jasmine88,-17.911253,25.471322,,70.0,17
目标1000w,-17.959428,18.486025,,50.0,4
阿正呀,-18.01084,65.10635,,57.1429,6
King-GPT,-18.055194,18.589868,,58.7302,6
SEVERUS-CRYPTO,-18.14785423,37.824252,-0.23072996,40.4145,42
PCA324,-18.154579,29.006181,,26.1905,17
1000u起步,-18.172694,58.589552,,0.0,21
memetovartur,-18.174197,18.174197,,50.0,5
一名现货持有者,-18.21973,25.980439,,78.9474,23
Shark_Fund,-18.2609161,25.993306,3.19007836,51.1111,53
Trend_Sifu,-18.343184,22.367455,,91.2281,8
Big_Bruno,-18.54351095,35.353779,-1.47170776,82.3529,56
源周交易,-18.62495376,23.697381,-2.34921287,48.3516,93
借甲修真,-18.687548,21.235994,,0.0,2
neowind,-18.71884922,76.155655,3.33154229,87.5,40
雷神X,-18.744889,36.16594,,52.9412,15
长期稳定收益,-18.7939326,32.379351,-2.53621549,0.0,70
豪豪爸爸菜籃號,-18.83047031,20.156077,1.70132604,27.2727,38
donglinCh,-18.840216,100.0,,35.1852,20
Namsolar,-18.856598,40.651865,,46.4286,9
Sky比特,-18.978865,74.193203,,33.3333,24
z01db3rg,-19.0010572,58.028313,1.20382257,51.3889,84
Filipos41,-19.029052,25.852709,,75.0,21
HappyTreee,-19.05170233,48.000181,0.45397284,42.3077,116
VTEC-1,-19.15364778,22.061517,4.09380069,60.8142,78
大水怪,-19.159554,59.390075,,62.069,14
斑目BK,-19.20293062,86.636558,0.11274532,81.6817,62
量化ing,-19.252903,19.252903,,0.0,121
GoW799,-19.25568025,32.557419,1.99012945,39.8374,163
我为高高赚美刀,-19.267782,0.0,,0.0,0
冬天里的一把火12138,-19.318699,35.100763,,83.3333,1
Elessar001,-19.40146376,62.539436,1.78338083,73.4043,56
hansel_11h,-19.401507,25.774852,,0.0,6
SMT100,-19.47893978,25.29294,0.07075489,79.1667,38
aqgcrypto,-19.547618,67.292255,,98.3607,16
Young_Sheldon,-19.594637,27.809419,,81.25,2
Boss-of-Metaverse,-19.661499,38.453971,,44.186,11
QuantumValkyrie,-19.682649,36.692648,,76.1905,15
币海洞察皇,-19.710697,24.817908,,33.3333,0
神不在B圈,-19.715058,77.064883,,7.6923,10
SwissTickTockJester,-19.73355123,32.453196,-1.30671028,91.8089,53
certa,-19.743145,37.495932,,72.2222,14
Foreverm0re,-19.762766,100.0,0.53714632,65.3846,67
Molibden,-19.822349,72.341533,,79.5775,19
SivasliKangal,-19.95077139,75.328979,1.85213401,92.5926,34
Equistir,-19.9918148,51.203041,0.118067,55.7143,60
匿名用戶-4100f,-19.997248,18.381658,,57.1429,12
Trade-sniper,-20.0195414,37.14255,2.23745621,71.4286,105
RogerPower,-20.03709019,34.675385,-0.95076513,79.7141,117
Huy_Linh,-20.09288311,21.395093,-2.10900684,39.881,68
聪明人都会v我50,-20.14154,23.511811,,61.7647,6
CUANSELALU88,-20.172916,10.292933,,66.6667,0
Redlist,-20.191273,49.842778,,46.6667,15
100倍计划,-20.198962,48.095263,,83.3333,19
Tito_Inv,-20.23180841,20.32745,-5.79004868,48.5714,38
烽火连城-,-20.251152,35.423516,,85.7143,5
平头哥-小金矿,-20.256629,10.062013,,52.0833,0
要rich,-20.260684,20.457515,,86.6667,6
泡沫影子,-20.309788,21.138389,,0.0,22
Mstpro,-20.34199325,44.696379,-2.0518446,33.3333,32
TraderQwz,-20.46678389,39.852965,1.31569613,36.3636,148
双枪老太婆,-20.47123871,36.841789,1.50567966,51.8519,86
大花猪,-20.52805,61.898582,,39.5833,8
稷下学宫,-20.603983,29.849868,,12.8571,11
稳健的猫,-20.635906,8.2898318,,0.0,3
osmmm,-20.66105001,68.46238,1.61055056,40.9091,64
財神-FortuneGod,-20.68884029,34.678125,1.61742458,23.5294,113
solidmonk,-20.755065,50.221253,,31.8182,20
Satoshi-_-Nakamoto,-20.84988356,37.886322,-1.1105174,25.0,106
Duen,-20.86327179,66.259973,1.67092178,55.5556,34
ThirdMercuryTT,-20.87066134,66.568577,2.16003799,85.5422,127
帮天下,-20.897634,67.777844,,47.3684,24
賺錢快車6635,-20.908618,56.34116,,58.3333,23
奶油猪仔包,-20.91255427,26.796374,-2.66421936,48.4848,119
山寨为王2024,-20.99269,19.308616,,22.2222,2
TheCryptoPapa_88,-21.00690511,67.157232,2.07436408,89.1892,74
leayar1-master,-21.2563261,61.510159,-1.73434564,66.4122,32
jianzu,-21.28701786,49.949749,-1.58519288,66.6667,96
Algotoria,-21.3074682,31.930933,,24.6006,64
最后一搏,-21.377297,22.224066,,15.7895,3
趋势小王子,-21.407806,31.610526,,37.5,3
Camezon,-21.442313,0.0,,0.0,0
Hasokiller22,-21.4687434,26.107266,-2.81705531,88.4796,51
Royal-Algo-Trading,-21.469455,22.664052,,81.4159,29
MY-33,-21.50520827,46.682845,-0.18573863,0.0,114
狙击King,-21.767017,1.4236659,,0.0,6
Lonelytrader,-21.782871,63.16672,,45.4545,12
DecentPro,-21.958598,7.0638985,,90.4255,9
八年老中医,-22.023631,11.153821,,66.6667,7
famili,-22.040245,31.400363,,43.3962,9
Tradervip1105,-22.17904,58.23374,,90.4762,11
Alibeytoday,-22.223581,25.589077,,73.3333,13
Thanos-Mar,-22.244875,34.116223,,50.0,5
我要开大车,-22.24529,21.962656,,28.5714,10
最初的你,-22.423255,33.066225,,57.6923,3
User0xh892a2024March,-22.512557,23.730961,,20.0,7
一年10倍,-22.5149576,27.146852,2.65371331,33.3333,207
替天行房,-22.59629073,55.092803,1.81090754,55.5556,34
Coin_Assistant,-22.61689731,44.976041,,33.3333,30
BPumb,-22.62272828,72.642959,1.08948835,69.4444,47
大漂亮带单日记,-22.660732,76.506141,,97.8261,20
舒琪,-22.67661,45.135414,,44.4444,11
Shitadell-Hedge-Fund,-22.68742431,33.131395,-2.40869511,12.5,110
Bilibili_,-22.773175,0.0,,0.0,0
疯子队长,-22.87068,39.329146,,0.0,4
維奇,-23.002616,43.923321,,62.5,19
Mobsquantaperp,-23.27024,15.254901,,0.0,1
以太小王子,-23.43803751,37.005394,0.71819286,20.0,99
BLACKBINZ,-23.455024,27.647997,,60.0,7
随缘操作,-23.467371,44.469094,,47.0588,5
0xkat,-23.47547632,44.36238,-1.65586454,60.0,36
OscarMR,-23.503994,51.853194,,35.7143,17
any吴彦祖,-23.569494,32.421109,,50.0,13
VIP25,-23.577118,49.21559,,42.0,9
好没好,-23.614226,50.25317,,82.3529,8
Ahsan_Qayyum,-23.67633136,64.081436,0.86784596,34.7826,40
Anonymous-User-38df4,-23.855227,39.127184,,16.2162,22
dimafoor,-23.889871,42.494613,,55.5556,14
pltcyrpto,-23.899235,58.751941,,65.2866,24
Psalm23_ProfitFund,-23.931499,32.412888,,55.5556,16
Zedd_YKZ,-24.068673,69.346546,,70.3971,22
發財了吧,-24.073359,24.746757,,32.6316,2
buddycorp,-24.145493,74.667806,,68.9655,98
tflight,-24.45242161,58.353846,-0.68823265,85.0394,35
TrendTraveler,-24.48538364,76.825696,-0.41226591,34.3434,50
ThanhleGTA,-24.51923199,67.95237,3.34886286,82.7586,170
Dreadcal,-24.580804,25.997518,,75.0,23
韭菜根好吃,-24.597584,87.899934,,83.3333,19
251720498,-24.60281252,29.625056,-1.38462397,38.8889,34
hv6_Group,-24.63651093,43.418722,,74.359,29
遗憾的不该是我,-24.638077,44.865004,,0.0,9
Self-reliance,-24.7742224,39.736802,0.91369996,90.0,84
Bullrunsight,-24.913765,30.517093,,42.2535,2
泽金-榔头,-24.92239414,44.311793,2.30993051,35.0,50
Cloud_Atlas,-24.994378,59.502429,,99.2806,8
TreSette,-25.026667,43.342074,,89.6552,13
YouTube加密航海家,-25.06955057,45.656014,1.39709569,55.9748,64
在回本路上博弈,-25.143345,25.239264,,50.0,9
CamCrypto168,-25.148488,59.104224,2.67799409,95.5032,34
一木一浮生,-25.179904,28.115434,,0.0,4
Mindkey思钥量化,-25.53720379,26.912821,-1.0395813,30.7692,110
牛油果奶昔,-25.633915,0.0,,62.5,0
PumpTruck,-25.67285881,35.38342,-0.4594118,33.3333,121
fafafa8,-25.676457,22.876495,,33.3333,2
AllenzCapital,-25.70386963,73.777868,0.98709984,69.4444,58
LuciferMeza,-25.71156,47.689381,,78.0702,15
合约王子,-25.718265,89.346708,,66.4063,20
TradeInFlow,-25.74129929,48.451405,-2.39329139,52.5424,55
hello0guys,-25.975961,24.559522,,0.0,2
Trader35_,-25.97954996,59.586676,0.88000758,80.0,149
HodNOT,-26.15097576,45.016058,,59.5745,28
楠楠的基地,-26.173728,72.816079,,75.0,0
Darius90,-26.409379,31.091996,,90.0,8
Ateam90,-26.423125,23.292313,,62.5,24
200U起家,-26.45223296,83.776735,3.57965345,89.6552,64
TangoA,-26.5078029,36.817057,-2.31071489,33.3333,72
ibrahimcosar,-26.576077,72.469392,,88.8889,11
Stable-Wasabi,-26.576587,23.09681,,69.2308,4
349一亿孤行,-26.588785,28.917229,,0.0,4
1639-888,-26.63363517,49.782912,0.96780273,33.3333,129
Bigtreea,-26.67675742,47.068576,-0.77645772,72.7273,37
林牧羊crypto,-26.693358,55.127733,,23.5294,13
satosisz,-26.726839,27.586067,,50.0,3
dkwin1,-26.743008,53.438773,,85.7143,19
弄潮儿先驱,-26.820358,1.8325434,,96.6667,6
带你装逼带你飞,-26.84263148,28.526261,-6.0673519,45.5587,37
EurCat_777,-26.873528,50.799993,,48.2353,7
一遇风云化作龙,-26.93196129,57.473893,0.26512377,53.8462,35
Gln-sea-you,-26.95705615,28.123067,,60.0,29
Bullrun2025,-26.983037,55.441631,,59.4595,15
滚仓大作手菖蒲,-27.03416,51.639698,,40.0,19
ZeuXD,-27.37983794,49.585547,-0.03473345,88.7097,42
暴富不是我的梦,-27.47048881,44.80456,0.00120289,66.6667,126
若北海,-27.477985,28.971157,,12.5,16
AAASignal,-27.515875,56.205106,,98.374,12
AlgoMAX-AI,-27.529719,30.106767,,42.8571,7
CryptoFact-net,-27.555022,60.265548,,95.2381,16
量化大师-完整风控体系-稳定胜率,-27.60139,27.60139,,11.1111,31
1000U到1000万,-27.65496,39.533275,-2.05966599,25.0,113
VEGROVONN,-27.68248242,64.56032,1.94212204,60.0,78
bOuNc3_,-27.83667882,67.874114,,64.2857,28
Pixels2023,-27.87639321,88.136685,1.18007231,89.3617,77
Lawrencecv,-28.02643911,48.392772,0.37210737,40.625,91
Caronon,-28.03393857,53.889468,1.06066661,93.75,53
ArkkkInvest777,-28.03701,22.859083,,64.4444,10
DUK36,-28.046228,42.666237,,33.3333,16
K线猎鲸,-28.095342,28.095342,,25.0,6
江南佬,-28.21545133,51.468538,1.68081878,83.3333,138
Trader_Ahmed,-28.265838,39.432851,,81.8182,16
彩虹上的蜗牛,-28.305821,31.03301,,60.0,9
神灯王,-28.343664,70.5235,,97.619,18
跟就完了,-28.41119245,67.366146,2.04995206,46.4286,137
牛老六,-28.48482057,73.476952,1.49345441,89.8876,159
凱諾甜甜圈,-28.56972,30.205968,,33.3333,2
DoubleJumps,-28.58092,61.498505,,38.4615,4
jxz88,-28.597744,31.127812,,43.8202,11
KURTBOT,-28.60447155,85.578739,-0.08192648,46.1538,86
InstaCryptonjt,-28.60920487,71.663209,1.10824136,69.2308,47
搞钱兔,-28.620953,42.415001,,20.0,12
不做超短线,-28.63344985,50.375564,-1.74836399,25.0,81
NovaDQ,-28.92557238,46.793626,-1.6982523,0.0,83
icryptomaverick,-28.92826323,46.838811,-0.12000564,28.5714,113
test55,-29.05969686,35.46074,-1.54680472,0.0,76
Solyzzz1,-29.091903,60.479936,,50.0,9
我是敬业的韭菜,-29.11129606,83.507465,0.53541188,77.4194,116
众妙之门,-29.123257,43.505472,,80.0,15
dd2100,-29.170836,40.273778,,86.6667,15
0x0kyd,-29.344629,4.832723,,63.6364,20
聪明钱量化领班同学,-29.391376,58.009568,,80.0,19
跟我发财,-29.396933,37.106069,,88.4615,9
100_Percent_Win_Rate,-29.5267779,57.043649,,99.2424,30
吸油侠,-29.56146932,77.900812,3.66142841,66.6667,95
零Zroe,-29.67872403,29.678724,-0.50684623,25.0,58
期神附体MexStorm,-29.75077198,79.775649,3.07739898,58.8235,103
南方甄选量化,-29.93174878,72.891786,2.45041881,94.1681,100
Tradelone,-29.97194148,48.68205,2.17162964,46.3415,62
marygbeach,-29.987028,61.463307,,62.5,23
TradeSoEasy,-29.99931012,46.308672,1.97204689,33.3333,127
ikudecra,-30.042095,63.362632,,78.5714,18
Kolonyacanavari,-30.0981312,42.622838,-1.45882124,91.3043,32
穿越牛熊-2024牛市启动,-30.154152,35.602912,,67.0588,16
帥到被排擠,-30.158911,52.343219,,46.6667,28
田帝,-30.199124,80.707,,93.3333,16
Frog-Prince青蛙王子,-30.20224075,42.725787,-1.24047215,90.4762,54
ChegLXV,-30.400691,31.677749,,71.4286,3
躲镰刀的韭菜,-30.5518086,69.802824,0.81715199,61.5385,40
SMALL_BIG,-30.579097,12.603699,,40.0,0
稳定的种植者,-30.77615712,84.248467,2.6975224,50.0,36
TradingMadeEasy,-31.066918,14.889263,,0.0,2
DX100,-31.081601,56.391073,,25.0,20
RebBullDragon,-31.12720798,63.798555,3.22436936,97.0149,143
duongnx85-nhomnoitro,-31.25333,43.40753,,15.0,14
蜚英腾茂,-31.313921,40.626892,,48.7805,4
umigod,-31.523592,60.721889,,75.0,3
整哦,-31.614991,44.456757,,53.7736,18
交易的傲视之旅,-31.86518534,50.126027,-0.8527237,80.0,101
10xDollars,-31.869138,55.425646,,76.7857,26
串燒大師,-31.870569,45.720915,,36.5854,23
Andora_Trade,-31.94473713,40.765952,0.81958213,33.3333,76
ScalperIndian,-31.96137467,62.935575,1.79486906,74.5098,125
Arnold_03_2024,-32.1121908,49.20089,-4.31700911,39.7059,37
Mak2005,-32.14726589,65.435245,-0.3178027,78.9474,46
6万u保证金只做BTC和ETH放心大胆跟,-32.18080159,68.884611,0.94169302,95.8763,33
Boonex,-32.365118,32.361888,,34.902,16
糖糖Sugar,-32.53695,62.845168,,92.5373,19
CryptoBasket_,-32.57280005,55.819576,0.85107528,33.3333,94
qurishiprofit,-32.69425671,41.685966,-3.25855274,71.831,39
Voracious_Amoeba,-32.73424476,69.567124,0.93399344,94.1922,84
Mozght,-32.773906,47.097658,,50.0,14
Hederabarian,-32.98259275,74.994938,1.29917401,83.3333,77
Anonymous-User-740c5,-33.106853,0.0,,0.0,21
LONG-Sol-BTC-Bonk,-33.265084,25.437151,,0.0,1
SlugKing,-33.381978,46.12057,,80.6452,3
Chartered_Trader,-33.429567,45.65515,,75.0,10
努力暴富改变人生,-33.432088,66.033001,,0.0,18
飞了飞了,-33.634195,63.555516,-0.03381988,36.7347,91
阳阳6,-33.701201,89.657102,,47.8261,4
苍穹一粟,-33.76882801,41.066985,1.5553126,52.8302,33
blessing_scalping,-33.794282,24.585905,,71.4286,4
Ramo420,-33.850804,54.593556,,76.0,20
Ahmet-Arafat,-33.861391,50.475528,,85.3333,18
TraderZzzzz,-33.897582,81.31537,,81.8182,13
Tanguco,-33.920939,46.273793,,40.0,14
FallenPowerWarrior,-34.025397,37.131943,,35.0,6
可乐不妥丶,-34.03899,13.569928,,16.6667,1
traderhakim18,-34.084315,51.477815,,88.4615,18
BeOneWithMoney,-34.153668,72.304911,,33.3333,23
蓝鲸Ai量化,-34.184585,64.008179,,95.5172,18
ArgusPro,-34.273032,61.950329,,95.9081,22
Advice_Club,-34.483744,100.0,,77.0833,14
PTran90,-34.500255,42.487937,,38.961,18
筑基期,-34.591805,45.899781,,40.0,5
su狗,-34.710859,41.26967,,36.3636,10
追风少年2024圭圭,-34.744194,35.003105,,44.9541,2
nunu678,-34.795864,57.533071,,14.2857,22
Contradepasso,-34.8405858,50.463041,-3.93721051,0.0,61
2705,-34.86019785,58.178806,-4.57951457,0.0,55
HasanOda,-35.100043,60.223635,,54.7368,8
Sadvilxmoon,-35.22380863,54.859375,0.66924564,42.8571,77
luckybboy,-35.25836318,82.395587,4.23810348,70.2703,35
合约小诸葛,-35.29413993,55.118856,-0.98645521,69.4915,32
最后的波纹,-35.329979,57.331012,,82.6087,9
Boerhug,-35.414577,54.62594,,44.7368,16
我爱金池,-35.42869,63.006238,,0.0,14
MakingALiving,-35.46175657,69.831988,2.17081374,89.5122,34
Niel-A,-35.49714117,66.048106,5.55782698,61.1111,57
BingXue,-35.520511,0.0,,0.0,0
ST48L3_PR0FIT,-35.520998,41.815447,,89.4737,6
PasionPorGanar,-35.584518,73.460339,,86.6667,16
ChatGPT_for_BTC,-35.91084702,57.244722,-0.12364697,0.0,112
LevelK,-36.04764,48.951565,,75.0,4
Crypto_Sat,-36.09647107,86.691928,2.29560829,91.4894,40
Rapatoki,-36.09852976,78.22552,,27.1739,28
dont-copy-me,-36.198534,76.909274,,90.9091,20
关关难过关关过,-36.237023,65.811089,,72.7273,18
Dogge_coin_bit,-36.271237,38.250523,,87.0968,2
SNI_PER_,-36.322084,64.855624,,90.9548,12
我有姥爷保号,-36.40496517,60.291558,-2.53132295,83.3333,38
xTream_Trading,-36.40537852,65.143496,1.94818942,55.0,99
Tim1nguoi,-36.61572327,86.29805,4.28678491,77.1654,33
Cooling,-36.74441,42.713899,,54.902,26
墓司元,-36.7577,52.611596,,30.7692,17
petkovnadko,-36.795643,66.965772,,48.3871,22
开d,-36.834142,20.149431,,33.3333,2
Waly_B,-37.111124,81.26919,,67.5439,27
八位数花园,-37.238933,39.889218,,58.3333,18
Awood,-37.23908098,64.858034,-0.20141662,86.8421,37
孟俊辰81,-37.24831666,48.979115,-4.45905074,69.697,31
九月韭,-37.3967983,63.76642,1.07657806,47.619,125
Zero_零号,-37.460463,41.384725,,80.0,6
fxtigerfx,-37.55351471,61.272468,-0.71960469,88.8889,31
量化kali,-37.65824144,47.718842,-2.41829055,56.3025,80
寧作我,-37.667414,32.088368,,0.0,0
湘西,-37.691445,57.166763,,37.5,2
Gangster4,-37.71656008,47.209781,-0.52468865,89.4737,90
FreddyChen,-37.871217,76.550707,,0.0,30
王者归来_项羽,-37.89824648,58.14133,0.58516917,84.058,39
Isootce,-37.944849,69.220575,,57.5758,21
推进者,-37.98812961,37.98813,-5.30967965,22.4138,110
木兮,-38.209698,51.553895,,76.4706,8
ddenobrega,-38.21877697,67.719652,-2.0327903,70.8861,47
CryptoQueen_S,-38.23653881,62.942471,-1.49987511,72.7273,43
喜欢就跟,-38.266616,63.894235,,77.1429,7
布莱恩的妙妙屋,-38.294304,33.132937,,20.9302,23
Baolq,-38.402136,39.964229,,33.3333,18
无敌小公主,-38.62204555,64.565279,2.56417557,41.1765,142
Jackall_HM,-38.62620958,64.215755,2.45359005,83.5979,36
牛牛不怕困难,-38.679806,37.080115,,14.2857,7
Bitcoin交易组织,-38.82866713,64.632095,0.36776451,60.0,96
长线-哪有岁月静好1991,-38.85232,54.166963,,68.5864,18
月球比特皇,-38.90560062,76.013967,0.37373237,66.6667,77
Leanthil,-39.12946285,78.061199,0.17845543,92.2078,69
交易时长两年半,-39.157613,46.884754,,0.0,2
Bigca,-39.1677456,65.608256,0.59158061,90.9091,72
Copytrade1,-39.432607,51.098959,,50.0,17
AlmogDeree,-39.52802695,42.737608,-0.68337066,18.0,102
BNB_HODL,-39.62819,71.588677,,80.0,14
RichM0nkey,-39.64208566,58.198053,1.42028667,68.2353,120
just-trade-it,-39.66960704,63.219844,1.20573039,82.5758,83
菜狗蹄子,-39.776965,77.201835,,66.6667,8
GodSkyWinVip,-39.77733792,65.42618,1.64535255,95.5882,96
LokeTalay,-39.796719,49.946938,,59.6154,22
polareagle,-39.82442898,48.604379,0.88653797,37.5,54
Meow0487,-39.911897,56.82718,,67.0588,18
Luxuryvillas,-39.923859,62.751462,,48.0,6
AGarylinnn,-39.93408158,57.026521,-2.62861671,54.5455,30
币安李大师,-40.13828804,62.609962,0.96147644,85.7143,82
滚仓王子,-40.311364,63.653593,,66.6667,24
天选福星504,-40.4012,76.088825,,79.0698,20
TraderJaso,-40.51252358,48.522152,1.5425351,55.1282,119
Rose_Premium_Signals,-40.70031794,45.963256,2.36255317,41.0256,163
crypto-vikings,-40.79231064,67.343876,1.61105718,93.2149,98
NoMoreLiquidation,-40.81163788,64.736189,-0.41706165,84.466,66
kimchi_premium,-40.87164074,72.68846,2.35889456,40.0,94
Dangel7,-40.92207262,91.451484,-2.21465939,92.7928,58
Cryptofy01,-40.95704,49.601843,,90.0726,16
ImSlow,-40.98572576,61.469523,3.20414834,84.1727,150
Koshmakus,-41.362648,70.955558,,57.6923,26
BlaYz,-41.57382415,68.125488,-0.37907919,0.0,143
dreamhappens,-41.636418,0.0,,0.0,1
EchoTrader,-41.671214,62.350054,,66.6667,14
Ninja_invest,-41.675193,100.0,,59.0909,17
Muruga_,-41.7108345,80.30359,,60.0,29
AI智能量化研究院,-41.72898331,42.805389,-4.10452845,50.0,107
佛法普渡交易员,-41.75609,82.763316,,33.3333,21
SargonBTC,-41.817432,48.629954,,21.6216,22
九神,-41.827037,85.772891,,80.4878,25
Master-Hashan-93,-41.93812589,75.685874,2.63419725,93.9759,137
Karson凯胜,-41.957971,51.443823,,55.5556,3
Devidchr,-42.06277,62.13018,,93.3333,25
炒饼养家222,-42.069463,64.974393,,33.3333,18
何同学BTC,-42.169024,42.169024,,0.0,0
币coin的BANAMA,-42.18158516,50.291744,1.84931798,80.0,165
MGong,-42.317202,90.368282,,51.7241,13
YiCi,-42.378685,57.841757,,0.0,13
TryNewThing,-42.38515706,75.440852,0.32676678,90.0826,40
Cafeworld,-42.52088201,46.33711,-1.15911212,0.0,65
lillian888,-42.877058,58.845596,,73.913,21
CanerOzdemir27,-42.89516482,47.843073,-0.54040493,33.3333,110
wing羽,-42.97321577,79.587642,0.03509017,46.4286,36
12252,-43.204804,81.737556,-0.15316807,84.375,106
EDIT_ONE,-43.33308667,78.290144,-0.02317412,61.9048,46
POL1CA,-43.461038,60.602137,,59.0909,21
Bn返佣小刘莹,-43.57249834,71.712414,0.3491668,95.122,35
SvichkoSlav,-43.60980145,76.8123,1.0404545,47.2222,74
louislee111123,-43.69203686,55.365002,-0.26084893,35.2201,132
Golddigger6969,-43.752743,49.607103,,20.0,6
BTCisGOLD,-43.874966,80.79232,,77.7778,6
Totallyearn,-44.001015,52.254647,,80.0,14
数字游民,-44.29036,59.28588,,78.0822,21
RelativityFund,-44.519221,68.301112,,0.0,27
Mr_Padrini,-44.53134479,51.484618,-9.68915374,55.665,61
Annafx1,-44.708895,56.60192,,66.6667,4
发大财俱乐部,-44.89197346,60.508988,-2.1329656,25.0,171
Ovchi_dao,-44.98066748,95.467248,2.73565228,67.5258,60
IVE7,-45.029076,47.475182,,50.0,0
NonFungibleTim,-45.052796,84.399633,,62.5,21
寻宝机器人,-45.08083,72.965988,,51.7241,21
AppleJob,-45.108996,53.324533,,33.3333,5
牛快来啊,-45.115727,85.723057,,56.5217,26
鬼谷进士,-45.156226,63.477128,,57.1429,28
FikratTrades,-45.16614271,69.593237,3.60906086,45.098,84
大乘,-45.198891,62.000398,,37.2881,16
玄穹高上玉皇大天帝,-45.438287,0.0,,0.0,0
盧老師帶你上天堂,-45.45719292,81.935417,1.13118051,92.3611,37
Leloc0Cx,-45.516245,0.0,,0.0,0
心心之所向,-45.538252,0.0,,0.0,0
交易员kairos,-45.638261,83.688017,,61.0738,22
小鸡大作战,-45.698815,50.749438,,35.6164,9
Follow-Me-And-Watch,-45.84967008,64.282307,-2.88595357,0.0,51
百倍10U战神,-46.02772136,64.049483,,88.8889,30
