nickname,roi,mdd,sharpRatio,winRate
CLNN,-15.824474,100.0,0.89051362,70.8661
simplelee,-15.863429,80.415057,1.64211975,38.1579
ProfitGoldClub,-15.87260577,34.394596,-0.26109534,83.7438
Anonymous-User-d3350,-15.96914399,23.897477,0.20647015,30.8511
iBlueWhale,-16.062193,31.826352,,100.0
Lonelytrader,-16.115726,63.16672,,45.4545
Orkooo,-16.15858168,81.904112,2.16757209,75.0
Ahlawat-143,-16.281275,44.139604,,80.0
CryptoElongated,-16.429643,38.896016,,86.6667
hv6_Group,-16.469149,43.418722,,75.3247
btc2Million,-16.514834,70.463584,0.58721995,47.619
Coin_Assistant,-16.567932,44.976041,,33.3333
宝仁慧,-16.628612,22.166394,,78.8235
Anonymous-User-d6e7c,-16.645949,36.548775,-0.78343304,76.9231
熊猫panda,-16.667291,21.32366,,0.0
稷下学宫,-16.732256,25.631663,,12.9032
雷神X,-16.740324,36.16594,,56.25
fomo大湿,-16.826904,8.3490591,,0.0
疯狂的拿铁,-16.855335,29.374828,,27.7108
QuantumValkyrie,-16.862997,36.692648,,76.1905
HoangThaiCrypto94,-16.92764,71.42828,,50.0
TraderBaskan,-16.96350188,56.699843,0.43060098,86.8421
MaxAlice,-16.982335,24.935207,-1.34808201,71.2121
滚仓大作手菖蒲,-17.041518,51.639698,,40.0
Huy_Linh,-17.190588,18.820932,-1.74811492,45.5008
Chayson,-17.442939,28.27975,,97.3077
反应堆7号,-17.45835598,20.123548,-2.39636409,50.0
cryptosniperD,-17.554221,92.153737,2.70368355,67.9426
Filipos41,-17.554936,24.502821,,76.2712
tflight,-17.586109,58.353846,0.00840505,89.3401
TRADER-XING,-17.660149,24.272859,,33.3333
Ahmad_M_SH,-17.676718,91.710459,4.88575347,93.3333
MichelDeNostradame,-17.69266,24.122453,,75.0
虎哥量化,-17.696851,59.449398,,83.3333
Red_Car,-17.708533,100.0,,76.9679
100倍计划,-17.724378,48.095263,,83.3333
聪明人都会v我50,-17.736908,21.208662,,62.5
Tadawalai,-17.74543414,49.34699,0.22875717,94.0191
捡碳的川娃,-17.768354,45.274747,-0.29431176,70.8333
0X钱多多,-17.882143,100.0,-2.06980848,64.2857
Autopia,-17.891657,19.269025,,79.4085
清風閣,-17.903784,70.867334,,94.2044
两年抗单小王子,-17.915261,32.916408,,81.8182
Solyzzz1,-17.948125,54.26904,,66.6667
目标1000w,-17.959428,18.486025,,50.0
ElliottChef,-17.985402,18.07268,,38.8889
LEADTRADERVIP1000,-18.085148,43.742628,,87.2727
BG31A,-18.09894243,35.375558,-1.09267372,60.0
一名现货持有者,-18.21973,25.980439,,78.9474
T_Akh,-18.2425467,33.634013,-2.09726084,25.0
251720498,-18.25608,26.424905,-0.95203269,40.0
最后一搏,-18.297986,18.76552,,14.2857
Tito_Inv,-18.316622,20.32745,-5.8709939,50.0
CryptoTradingQueen,-18.32169168,18.321692,-1.07425673,50.0
Ray_Dalio,-18.333023,38.878278,,62.3596
Nicolas7777,-18.352719,58.962974,1.02880446,65.2532
solidmonk,-18.371986,50.221253,,31.8182
test55,-18.393133,46.71439,-1.43513819,18.75
ByChiko,-18.406832,27.227324,,75.0
Foreverm0re,-18.411482,100.0,0.48443796,67.3469
Secrettrendfollower,-18.433586,22.321349,-1.83876881,0.0
大漂亮带单日记,-18.46275,76.506141,,97.8261
BTC_KING_BEN,-18.480069,88.052274,,29.6296
Equistir,-18.558312,51.203041,0.38792044,60.2122
Liquid_King,-18.57580307,54.847175,-0.1805823,0.0
PCA324,-18.606521,29.006181,,27.5
fu_c_k_btc,-18.653342,29.176999,,60.0
Gangster4,-18.66512096,43.965448,0.22743522,94.2029
Erdemden,-18.761733,24.424955,,75.0
AEVO垃圾,-18.828607,48.991429,0.31024292,44.2786
Program-Trader-AK,-18.92176353,24.023749,-2.51898192,32.0611
众妙之门,-18.92423,43.505472,,80.0
心心之所向,-18.99266,42.42572,,40.0
米克貓比特幣,-19.007459,78.519889,1.24964251,52.1739
帥到被排擠,-19.040768,52.343219,,50.0
HV-Infinity,-19.101732,73.484037,,5.7302
神不在B圈,-19.23904,77.064883,,7.6923
量化ing,-19.252903,19.252903,,0.0
StenkaRazin,-19.29498492,57.569708,0.21569569,99.4253
Captain_Calots,-19.295953,0.0,,0.0
PSUNNY-,-19.34909,36.371799,-1.17230374,94.5946
su狗,-19.436597,34.776065,,36.3636
Scorpion-,-19.4373,19.377664,,33.3333
光刻机,-19.487322,66.531776,0.47712289,33.3333
SwissTickTockJester,-19.586217,32.453196,-1.39155666,90.0383
cybertaza27,-19.62058522,21.208826,0.10987063,82.0755
Luxuryvillas,-19.716415,31.338482,,52.1739
Coinmuhendisicm,-19.71888134,29.750267,3.18211794,50.0
certa,-19.743145,37.495932,,72.2222
一遇风云化作龙,-19.770133,57.473893,0.33216955,72.0
memetovartur,-19.812855,19.812855,,50.0
hansel_11h,-19.981488,26.30897,,0.0
匿名用戶-4100f,-19.997248,18.381658,,57.1429
薛定谔的币,-20.079017,0.0,,0.0
大花猪,-20.106401,61.898582,,34.1463
HodNOT,-20.263367,45.016058,,62.2222
阿尔法狗自动批量交易,-20.26921,11.86003,,94.8187
Awood,-20.303548,64.858034,0.30782484,90.7692
泡沫影子,-20.309788,21.138389,,0.0
6万u保证金只做BTC和ETH放心大胆跟,-20.372086,68.884611,0.91176411,96.2264
币coin珍品白酒,-20.38327271,81.395761,-0.00353627,71.4286
quant-trader,-20.398675,25.714588,-3.89896439,74.2616
SEVERUS-CRYPTO,-20.411852,37.824252,-0.84252689,41.6667
buddycorp,-20.458587,74.667806,,68.9655
高启强911,-20.49489,0.0,,0.0
Chartered_Trader,-20.528572,45.65515,,81.8182
Untony,-20.624129,65.245142,,71.0526
稳健的猫,-20.635906,8.2898318,,0.0
香港红庄,-20.713817,30.494317,,50.0
MrSaKaTaT,-20.891222,31.877764,,76.9231
开心发财树,-20.894918,0.0,,0.0
pltcyrpto,-20.928749,58.751941,,65.5246
在回本路上博弈,-21.049985,22.352226,,50.0
vukanhadzic,-21.103021,21.181337,-6.63597698,51.5625
quant_leader,-21.2001163,61.089289,0.22972128,66.8831
Big_Bruno,-21.208786,36.924713,-1.34026446,89.0
Molibden,-21.226748,72.341533,,77.6923
copytraderbinan,-21.42496318,49.712835,1.00457465,57.8818
TOP_Ukrainian_Trader,-21.45197194,26.792107,-0.45683898,60.274
Anonymous-User-71629,-21.566469,33.28318,-1.15075113,16.6667
Hasokiller22,-21.849013,28.166401,-2.83681021,93.3252
VT-巴吠,-21.998032,29.17213,,66.6667
我要开大车,-22.014917,21.962656,,28.5714
八年老中医,-22.023631,11.153821,,66.6667
zxhy189,-22.100651,69.337557,0.13814701,66.6667
Alibeytoday,-22.225074,24.416503,,75.0
Thanos-Mar,-22.244875,34.116223,,50.0
any吴彦祖,-22.247599,32.421109,,50.0
阿正呀,-22.259085,60.817345,,66.6667
MY-33,-22.28850023,46.682845,0.02351354,0.0
Royal-Algo-Trading,-22.496914,22.664052,,81.4159
墓司元,-22.507382,52.611596,,25.0
散户之光123,-22.576793,40.577186,,52.381
Trader_Ahmed,-22.614074,39.432851,,81.8182
HyperApex,-22.657268,58.089177,,0.0
safeearnings,-22.77445975,50.158077,0.24265835,83.0986
Boss-of-Metaverse,-22.909967,38.453971,,66.6667
dd2100,-23.037718,40.273778,,80.0
张张张tia正安02,-23.04418851,51.481092,-1.69633068,69.697
稳健过牛市,-23.063528,0.0,,50.0
Gln-sea-you,-23.257,23.192189,,40.0
Bigca,-23.30253,60.253793,0.95153751,89.8089
goal-of-the-rat-race,-23.433468,41.330392,-1.10833472,63.2075
奔跑在努力,-23.5530749,31.299227,-2.11306921,0.0
LuciferMeza,-23.672003,47.689381,,80.3738
可乐不妥丶,-23.682801,0.0,,0.0
OscarMR,-23.728417,51.853194,,35.7143
NoMoreLiquidation,-23.838343,64.736189,-0.0263033,82.8452
Dogge_coin_bit,-23.847007,26.212165,,83.3333
dimafoor,-23.864923,42.494613,,55.5556
CumeoCrypto,-23.875954,45.858224,,50.0
若北海,-23.955173,23.955173,,12.5
MRLEEWin,-23.965194,48.840191,,80.0
ozpin,-24.05647988,24.611807,-2.18588224,28.5714
CnTraderTe,-24.15672209,50.620796,1.17371173,95.7213
WS1004forever,-24.19724479,68.914775,0.77228083,94.3396
VIP25,-24.215633,49.639894,,42.4242
烽火连城-,-24.41664,35.423516,,85.7143
BLACKBINZ,-24.509083,28.644317,,60.0
Dinana12,-24.518979,0.0,,0.0
MultiTimeframe,-24.53525754,65.902567,1.61582259,57.1429
Dreadcal,-24.580804,25.997518,,75.0
带你装逼带你飞,-24.662567,28.435605,-5.52674493,46.0261
林牧羊crypto,-24.849551,55.127733,,25.0
Young_Sheldon,-25.011451,28.574034,,64.7059
TreSette,-25.075417,43.342074,,87.234
神灯王,-25.1801,70.5235,,97.619
AppleJob,-25.298253,32.892863,,33.3333
Darius90,-25.388054,30.135659,,90.0
币安李大师,-25.650181,66.379716,1.21715962,88.8889
kimchi_premium,-25.76974435,78.256123,2.19280186,94.4444
大赢牛凸凸曼77,-25.817033,26.660161,,92.8571
dkwin1,-25.84701,53.438773,,85.7143
交易改命,-25.912623,0.0,,0.0
bitcoin潇洒哥,-26.02656,53.361634,,93.1034
Ramo420,-26.026596,54.593556,,76.0
旺ying,-26.078358,29.593117,,66.6667
田帝,-26.18516,80.707,,93.3333
韭菜根好吃,-26.227557,87.899934,,90.9091
糖糖Sugar,-26.249279,62.845168,,93.75
波段开关,-26.414014,84.783517,1.5603104,76.3838
Ateam90,-26.423125,23.292313,,62.5
Cloud_Atlas,-26.604391,59.502429,,98.7097
飞了飞了,-26.667678,65.462275,0.22471045,55.8673
TerminatorBot,-26.719404,27.071818,-7.7687549,48.312
DX100,-26.725508,56.391073,,25.0
Camezon,-26.741662,14.190744,,0.0
Hsagheer,-26.756072,24.386025,,89.7059
湾仔1688888,-26.779613,29.287669,,45.4545
追风少年2024圭圭,-26.794667,27.085118,,33.3333
Karson凯胜,-26.800907,33.877126,,46.1538
币安猎人,-26.94417,99.99902,0.66989443,97.3561
搞钱兔,-26.955615,42.415001,,22.2222
華龍资本_Crypto,-27.10412538,52.500788,-0.28438567,85.1852
Sadvilxmoon,-27.141476,56.170721,0.42517886,50.0
聪明钱量化领班同学,-27.149424,58.009568,,80.0
一木一浮生,-27.20262,28.115434,,0.0
牛牛不怕困难,-27.245831,31.886912,,14.2857
北冥有鱼俱乐部,-27.28169575,40.21288,0.32132782,71.4286
AtlasTradeMirrorPro,-27.33588,95.15679,1.97740517,84.4262
scenet,-27.357175,46.234198,-2.06118558,50.0
AlgoMAX-AI,-27.529719,30.106767,,42.8571
ibrahimcosar,-27.576017,72.469392,,88.8889
Rose_Premium_Signals,-27.57624212,41.489848,2.50782128,53.1646
量化大师-完整风控体系-稳定胜率,-27.60139,27.60139,,11.1111
Satoshi-_-Nakamoto,-27.66423524,37.951385,-1.1331899,52.7273
ArkkkInvest777,-27.667835,22.859083,,64.4444
CamCrypto168,-27.700908,59.104224,2.55670306,95.8733
Bigtreea,-27.789015,47.068576,-1.07613586,72.7273
经韭不息,-27.82878609,67.27315,0.49708954,40.0
Namsolar,-28.035839,40.651865,,36.3636
Wise_Daddy,-28.05173,100.0,-0.16112565,94.359
bOuNc3_,-28.111083,67.874114,,64.2857
ikudecra,-28.143612,63.362632,,78.5714
阳阳6,-28.166274,89.657102,,47.3684
趋势小王子,-28.201924,31.610526,,37.5
Cafeworld,-28.211965,47.563025,-0.76237784,96.2963
DUK36,-28.274808,42.666237,,35.0
AvA-Trader,-28.300559,63.384425,-0.76463589,54.0909
ERICH_MM,-28.304794,37.840959,,47.3684
彩虹上的蜗牛,-28.305821,31.03301,,60.0
jxz88,-28.32287,31.127812,,41.8605
关武MAM,-28.378265,14.468077,,0.0
fxtigerfx,-28.501601,61.272468,,90.6977
Atifmh,-28.5143913,79.846606,1.24542674,69.0909
KriptoMessi10,-28.6043452,74.012405,1.37684266,95.0
利群财经,-28.776068,31.302341,,0.0
Juggerboy,-28.782309,100.0,-1.44598297,58.1395
我是敬业的韭菜,-28.82025398,83.507465,0.65534549,79.4872
維奇,-28.893374,43.923321,,57.1429
源周交易,-29.08719723,32.4378,-2.52502133,48.9583
青涩的年代,-29.099341,31.392293,,0.0
DecentPro,-29.18756,7.0638985,,88.8889
羽立川,-29.24280073,96.61475,2.0339392,35.8974
qurishiprofit,-29.314024,41.685966,-3.27377375,78.6517
0x0kyd,-29.344629,4.832723,,63.6364
Anonymous-User-38df4,-29.352054,39.127184,,17.6471
串燒大師,-29.396387,45.720915,,36.5854
Giraffe98,-29.465724,36.890054,,35.2941
风雨理财,-29.47458,48.113581,,75.0
遗憾的不该是我,-29.496438,46.229455,,0.0
冬兵,-29.551434,69.530882,1.77841224,66.6667
Bullrun2025,-29.569294,55.441631,,60.0
traderhakim18,-29.627777,51.477815,,84.6154
nunu678,-29.671779,57.533071,,14.2857
ElchipTrade,-29.703633,78.436286,0.37813611,99.89
CryptoFact-net,-29.777213,60.265548,,94.1176
STLKL,-29.819999,38.358233,-1.89484632,18.75
歡迎踏進八奇思考領域的第一步,-29.958717,48.44742,-0.68174939,51.1401
StrongAstonMartin,-30.13285371,78.922049,1.52828393,72.0
duongnx85-nhomnoitro,-30.298572,43.40753,,16.6667
弄潮儿先驱,-30.347562,0.0,,96.4286
狂魔,-30.419859,93.944034,2.30695264,61.0526
ScalperIndian,-30.46680068,64.838896,1.94687915,85.5491
Black-Hat-Trader,-30.49482208,59.277551,-0.62900286,39.7029
不知名写手,-30.527349,36.386048,,60.0
Ninja_invest,-30.546354,100.0,,61.9048
AGarylinnn,-30.587111,53.95899,,56.7568
Mozght,-30.823575,45.902141,,50.0
Zedd_YKZ,-30.844474,69.346546,,69.8113
LaMechanic,-31.158495,57.054979,0.78779722,53.4483
Retro777,-31.198187,41.376552,,57.1429
收集币币,-31.264233,49.454182,-0.05499933,62.5
暴富不是我的梦,-31.29735199,53.147379,-0.10964086,91.6667
冲千万,-31.448812,93.504122,1.67123321,80.0
BeOneWithMoney,-31.460728,72.304911,,33.3333
Tanguco,-31.544407,35.852186,,43.4783
BPumb,-31.580559,78.39745,1.22813293,78.4314
韭菜的交易日记,-31.59138379,75.231311,0.80283356,10.0
Copytrade1,-31.639377,51.098959,,50.0
hello0guys,-31.652342,26.706107,,0.0
MAGIC-CAPITAL,-31.690112,31.671531,-4.52549661,58.6957
CryptoKeyTrading,-31.74044356,70.719773,0.05375553,72.8814
Dawson-Dino,-31.771705,0.0,,0.0
Geralt-of-Rivia-,-31.800689,44.148754,,66.6667
marygbeach,-31.814126,61.463307,,62.5
Shitadell-Hedge-Fund,-31.81630422,33.458255,-2.41969539,20.5128
穿越牛熊-2024牛市启动,-31.8574,35.602912,,65.0685
Fingam_AI_TypeA,-31.86254452,56.679745,0.38482656,32.4324
TheWatcherCrypto,-32.01864,79.802377,,91.6782
弯弓射大雕,-32.14625948,36.636909,-2.50431487,69.2308
9798733714615,-32.195359,43.162507,,33.3333
Kefo_Lovelyz,-32.243022,62.934606,-0.29547594,8.4112
ShortingStar,-32.36131594,35.06046,-2.24203798,94.3878
Boonex,-32.365118,32.361888,,34.902
Meow0487,-32.369643,56.82718,,64.7059
Advice_Club,-32.740144,100.0,,76.5957
MANHTUANCRYPTO,-32.75729629,41.023709,-2.24174833,0.0
整哦,-32.792095,44.456757,,54.0816
macrofundedweekly20x,-32.97291,94.380924,2.50002626,29.1667
Cheems_,-32.999671,44.763335,,33.3333
Anonymous-User-740c5,-33.106853,0.0,,0.0
Cooling,-33.147949,42.713899,,52.6882
牛快来啊,-33.197028,85.723057,,56.5217
蓝鲸Ai量化,-33.206859,64.008179,,95.3069
petkovnadko,-33.496522,66.965772,,48.3871
ChegLXV,-33.548268,31.677749,,72.7273
TradingMadeEasy,-33.596133,8.6492687,,0.0
木兮,-33.651427,45.192304,,76.4706
blessing_scalping,-33.65532,24.427615,,71.4286
长线-哪有岁月静好1991,-33.676557,54.166963,,69.3122
Rapatoki,-33.700636,78.22552,,26.6667
evervictorious,-33.76964191,41.003268,-0.952201,41.3793
10xDollars,-33.771536,55.425646,,75.0
joker6868,-34.154786,41.235848,,80.3922
努力暴富改变人生,-34.315834,66.033001,,0.0
Ahmet-Arafat,-34.339827,50.475528,,88.8889
Tradervip1105,-34.458439,58.23374,,88.8889
Zamanlama,-34.61264531,85.513939,2.83933816,77.5934
操盘怪,-34.64992,47.606273,,83.3333
Boerhug,-34.652532,54.62594,,44.7368
XiaoFuTrader,-35.082368,64.442848,-0.22698955,38.4615
狙击King,-35.137795,1.4236659,,0.0
Kolonyacanavari,-35.221525,42.622838,-2.11248025,93.9394
Waly_B,-35.236388,81.26919,,67.5676
炒饼养家222,-35.331946,64.974393,,33.3333
theta_guy,-35.510374,46.891281,,76.4331
最初的你,-35.565659,33.404621,,56.8182
AlmogDeree,-35.57999954,42.758969,-0.68671609,37.4269
Zero_零号,-35.859354,39.884083,,80.0
ChasingtheTrade,-36.166112,26.045305,,9.0909
TraderZzzzz,-36.224919,81.31537,,90.0
SNI_PER_,-36.578024,64.855624,,97.1154
Stable-Wasabi,-36.669679,23.09681,,77.7778
Alex_johanson,-36.756741,90.36304,2.17929855,48.0
滚仓王子,-36.891941,63.653593,,66.6667
Totallyearn,-37.081697,52.254647,,80.0
合约小诸葛,-37.145658,55.118856,-1.00130376,68.5714
RelativityFund,-37.173174,68.301112,,0.0
PTran90,-37.206796,40.284958,,40.0
HasbenSenturk,-37.27607129,75.967762,1.04423587,83.3333
Konsorindo,-37.33501492,74.584877,0.46818711,42.7332
HERMES_v5,-37.371521,79.73134,-0.01328695,49.5726
LubiLabs,-37.397497,38.64173,-4.72923949,44.0678
天选福星504,-37.440811,76.088825,,79.0698
Devidchr,-37.454752,62.13018,,93.3333
TryNewThing,-37.483906,75.440852,0.29746166,90.6077
笑而不语看乐色们带单,-37.492413,42.325387,,45.4545
wing羽,-37.501315,79.587642,0.29669041,46.6667
WaveinC,-37.572964,53.803557,-2.25583773,52.1739
我爱金池,-37.615525,63.006238,,0.0
Mstpro,-37.623426,53.709834,-2.17493573,77.7778
Koshmakus,-37.646097,70.955558,,56.4103
euler0517,-37.65247415,97.982875,2.73783254,82.1053
肥樹懶,-37.75904786,83.696763,1.86095847,54.5455
angelcake,-37.91833,55.159677,-0.40814816,84.1026
Andyvillajr,-37.952719,72.915445,2.14495571,69.3878
Longcu_Shortcu,-37.960364,56.223287,-1.92565081,98.7013
Eagle-eye1,-38.049961,40.735715,,46.1538
8years牛熊倍發,-38.191703,85.736493,1.35706492,56.25
布莱恩的妙妙屋,-38.294304,33.132937,,20.9302
韩金靓,-38.345001,29.405985,,50.0
Baolq,-38.402136,39.964229,,33.3333
LuckyApril,-38.48262139,39.396512,0.8841681,71.0145
随缘操作,-38.520227,44.469094,,39.1304
漫漫投资路,-38.568969,62.906944,0.79754905,28.5714
T-3DG,-38.65174762,77.86032,0.33310218,84.6939
硕大大,-38.688835,62.260639,,95.356
Muruga_,-39.0624,80.30359,,56.5217
MasterDB,-39.525836,79.033361,0.20099395,83.3333
1Ted1,-39.568268,51.474269,,50.0
louislee111123,-39.64016658,55.365002,-0.08293867,35.0649
八位数花园,-40.000791,41.039988,,56.9892
羽毛球张继科,-40.043138,42.989493,,80.0
Lucast2010,-40.220892,46.055931,,66.6667
稳中求财,-40.225741,41.540447,,66.6667
SargonBTC,-40.447281,48.629954,,21.2121
R_Strategy,-40.45463837,54.139514,-1.81922589,41.3625
Linen_bitmex,-40.466987,96.457794,2.08364946,77.7778
EchoTrader,-40.544526,62.350054,,63.6364
只求稳,-40.673993,71.686589,-0.39148147,96.5035
诸葛先生,-40.703862,38.516466,,78.9474
TangoA,-40.737404,43.408388,-2.32694293,21.875
james2rich,-40.751933,52.008855,-1.88512551,70.0611
0xkat,-40.754052,46.62899,-2.12022839,60.0
Humyai,-40.75465848,55.178837,-0.73759421,49.2701
Arnold_03_2024,-40.803379,52.656133,-4.21842489,33.7662
dont-copy-me,-40.815147,76.909274,,100.0
Mak2005,-40.859059,65.435245,-1.06543675,79.3103
九神,-40.876263,85.772891,,80.4878
YiCi,-40.994855,57.841757,,0.0
lillian888,-41.000742,58.845596,,77.2727
BNB_HODL,-41.106073,71.588677,,80.0
FreddyChen,-41.12605,77.77918,,0.0
Damla_Eth,-41.147255,14.191102,,66.6667
寻宝机器人,-41.351901,72.965988,,44.8276
Cryptofy01,-41.515545,49.601843,,90.0498
korntumkk,-41.568507,57.687533,,85.1351
Resilient_Queen,-41.644198,88.04434,,76.3636
月球比特皇,-41.781181,77.386213,0.49851237,75.0
POL1CA,-42.11666,60.602137,,61.9048
Voracious_Amoeba,-42.204679,73.691939,0.82235212,85.0237
Jaguar_Crypto_Family,-42.33929726,80.422753,0.19219451,58.7007
不做超短线,-42.384548,50.375564,-1.7627537,16.6667
币圈DQ,-42.427145,46.594537,,69.2308
ThisIsTh3Way,-42.51572,81.967049,,52.9412
S94E,-42.798735,83.2902,,68.3453
-BEARMAN-,-42.90121,67.323842,-0.48811002,97.7578
躲镰刀的韭菜,-42.974735,83.102863,0.68917685,84.6154
12252,-43.204804,100.0,-0.15388206,86.3636
_微尘_,-43.22108491,65.92905,0.08522013,33.3333
NonFungibleTim,-43.245658,84.399633,,62.5
CallMeLeon,-43.33005733,46.623916,-2.68233021,55.2632
xCrypto-Trading,-43.546333,72.207619,,95.3488
博森科技-CCG量化交易,-43.590587,48.987107,,50.5703
GGbond猪猪侠,-43.618258,43.618258,,0.0
GregorTrader,-43.662683,43.662683,,20.0
关关难过关关过,-43.677769,65.811089,,72.7273
Golddigger6969,-43.752743,49.607103,,20.0
leayar1-master,-43.810381,70.496386,-1.61279944,64.8855
数字游民,-43.901592,59.28588,,77.7778
LevelK,-43.930254,53.321941,,75.0
Profitxs,-44.142433,78.509222,0.52324684,90.2439
CanerOzdemir27,-44.1739232,68.259447,-0.56837279,85.7143
UpUpUpUpUpUp,-44.22738017,93.148232,2.17433825,42.1488
RP-Singh,-44.235617,66.70815,,60.0
Biglong2024,-44.33681954,81.510943,2.10166506,81.3218
New_Generation_Trade,-44.341146,64.083996,,82.3529
喜欢就跟,-44.51083,63.894235,,82.7586
稳稳的幸福哦,-44.762978,76.253573,,97.7778
ArgusPro,-44.926408,61.274546,,95.6505
最后的波纹,-45.011678,57.331012,,82.6087
tb9124,-45.02852403,65.70416,1.37668194,33.3333
小财神5296,-45.08817,89.552895,2.03037276,89.4737
johnychen,-45.230535,55.410282,,33.3333
LockStitch,-45.419404,71.626007,,60.0
Souschef,-45.434395,69.100177,-0.66206687,40.0
Hussainaljabbar,-45.451797,57.608935,,81.9277
ThirdMercuryTT,-45.52505747,74.083252,2.17284884,88.6256
手戳带单,-45.617234,61.460579,,47.8261
Mighty6030,-45.657657,63.958557,,40.5405
Blue_Profits,-45.6803,53.595313,,46.6667
劉铖,-45.73134,46.076234,,50.0
执行者,-45.757645,51.572253,,68.1818
reelswap,-45.823239,73.601751,,69.2308
Power023,-46.083554,55.592132,-3.45433096,61.1111
蜚英腾茂,-46.126086,49.299569,,44.0
信息差情报局,-46.14310415,80.549506,-0.29832377,38.4615
PointShotCrypto,-46.28789753,59.536009,1.75576179,28.5714
Shkodnik_007,-46.307024,79.148376,,77.7778
Grow_Together69,-46.345824,56.337132,-2.60626525,87.5
交易员kairos,-46.36917,83.688017,,60.6897
suoluoshi,-46.392488,68.247788,,50.0
NB55555,-46.526582,47.826771,-7.10609828,33.945
Big_Teo,-46.5632,94.228297,1.47338411,66.2338
佛法普渡交易员,-46.673039,82.763316,,23.8095
drakkar67,-46.783813,92.614545,1.11054146,16.6667
盧老師帶你上天堂,-46.792012,81.935417,1.12529992,93.9394
求道,-46.888557,82.386179,,90.0
五四六七低频低倍趋势交易只做BTC,-47.140586,87.198558,1.33327121,86.6667
monkey_use_sticks,-47.172418,48.071739,,46.6667
onursef,-47.5518755,47.551876,-1.96686036,37.1429
只有爆仓没有抗单9,-47.68503,36.168609,,0.0
Elvin_Rap,-47.878185,54.939615,-2.83390213,89.6552
Fly941,-47.890382,67.874261,-1.3527101,56.6667
theVON,-47.937477,48.711542,,57.1429
百倍10U战神,-47.944974,64.049483,,88.8889
ImSlow,-48.14587588,69.856787,3.16417936,89.5238
少年1号,-48.530483,76.749186,1.10336668,75.5102
Armutcocuk,-48.566192,59.419366,-2.76716176,44.4444
VortexMaster,-48.68029,83.181697,,71.2329
LatigoDeDios,-48.693562,67.508426,-0.73309578,83.4624
CryptoQueen_S,-48.72607,73.254425,-0.99060478,70.5882
Toprak23,-48.762947,86.437918,,0.0
MMProfessionalTrader,-48.90461,65.167685,,70.2703
__GOAL__,-49.274361,72.14579,,25.0
3门,-49.34638,90.181375,,59.9206
朱朱不要走,-49.590759,65.087307,,52.6549
鬼谷进士,-49.630441,63.477128,,57.1429
大乘,-49.687271,62.000398,,33.3333
icryptomaverick,-49.77911038,71.1754,-0.02694854,54.9296
Crypto_Nerd_Noor,-49.83067,25.303812,,68.4211
明明10倍多军,-49.87261,68.821229,,33.3333
SlimShadyBi_Nance,-49.976422,68.448201,-1.59707077,78.8889
jianzu,-50.10724703,65.980736,-1.54408374,70.1754
阿尔法米,-50.138825,57.865814,-3.538309,86.8852
长期稳定收益,-50.155894,56.79282,-2.69958082,0.0
比特嘉文,-50.39559,74.723541,,60.0
areyouin,-50.446369,90.530872,,100.0
Slow-but-careful,-50.47157009,71.26529,0.28631252,91.6129
Ali143raza,-50.524431,50.504107,,42.328
Bebeisthebest,-50.665174,61.79525,,36.8421
工匠机器人,-50.701081,53.567374,,37.5
賺錢不過兩三天,-50.722922,62.109939,,96.0
好没好,-50.897826,64.482136,,71.4286
不太冰-btc,-51.01913204,92.48288,0.84369128,0.0
Short_Fiesta,-51.114016,49.035331,,54.5455
cardorpar,-51.178736,88.972411,,60.0
晴時多雲偶陣雨,-51.214895,50.237827,,47.3684
NovaDQ,-51.302845,67.577848,-1.66110973,31.5789
无敌进,-51.395023,55.51433,,38.4615
王者归来时8888,-51.748289,80.794537,,60.0
TradeInFlow,-51.760944,65.105662,-2.17628129,51.7123
量化kali,-51.869551,60.611755,-2.32762696,60.355
Trade_to_commission,-51.89217,71.876784,,51.4286
GoldmeisterExclusive,-51.990905,63.527291,,39.0244
招财进宝_栗哥,-52.01961923,65.739705,-3.01594851,55.8559
奶油猪仔包,-52.06118435,53.545749,-2.41170036,39.2857
2DaMooN2024,-52.084946,79.528164,,36.5591
起风了rich,-52.31356,52.31356,,42.8571
LibyaMax,-52.32515,52.268003,,91.3043
LazyFinance,-52.484384,69.692295,,70.4545
Retirement-Account,-52.899585,66.12533,-1.09885419,50.8621
即入即赢老爷保号,-52.92308,35.657734,,70.4918
1000U开始吧,-52.927379,55.083662,,37.5
树獭,-53.052062,77.024103,,42.8571
鑫鑫韭菜,-53.283653,52.639853,,26.6667
赚个痛快,-53.321228,62.297021,-2.19723891,77.7778
StrategyCryptoTeam,-53.388006,61.591169,,85.7143
CryptoSouSa,-53.433258,63.103964,-1.80014878,40.4762
Dechingseven,-53.49767,65.870637,,26.6667
K线宝宝,-53.530794,53.534729,,0.0
财经阿俊,-53.54021,86.587691,,60.0
TraderDocc,-53.63104,55.786369,,60.0
原生态量化,-53.904462,53.48425,,49.0446
韭菜黄的日常,-54.252947,76.944855,,28.5714
BlaYz,-54.40755446,78.562582,-0.45146655,56.25
Btc_Ha,-54.563508,92.369801,0.89849825,35.9712
BDtreasures,-54.705683,86.918695,,69.7674
ddenobrega,-54.842746,70.442642,-1.64767909,72.1116
交易的傲视之旅,-55.07604363,68.633933,-0.85694249,74.0741
I_kun,-55.208262,79.377039,0.1059096,96.9697
